year,ccaa,tipo,subtipo,mercancia,ton-km
2020,cataluña,transporte internacional,recibido,abonos,28070000.0
2020,cataluña,transporte internacional,recibido,productos químicos,889800000.0
2020,cataluña,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2938310000.0
2020,comunitat valenciana,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,7310000.0
2020,comunitat valenciana,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,6770000.0
2020,comunitat valenciana,transporte intrarregional,intramunicipal,productos petrolíferos,3910000.0
2020,comunitat valenciana,transporte intrarregional,intramunicipal,minerales y residuos para refundición,210000.0
2020,comunitat valenciana,transporte intrarregional,intramunicipal,productos metalúrgicos,7390000.0
2020,comunitat valenciana,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,124310000.0
2020,comunitat valenciana,transporte intrarregional,intramunicipal,abonos,8960000.0
2020,comunitat valenciana,transporte intrarregional,intramunicipal,productos químicos,2270000.0
2020,comunitat valenciana,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",38080000.0
2020,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,452570000.0
2020,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,933140000.0
2020,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,150030000.0
2020,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,55890000.0
2020,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,66680000.0
2020,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,2251090000.0
2020,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,abonos,90920000.0
2020,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos químicos,196810000.0
2020,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1091440000.0
2020,comunitat valenciana,transporte interregional,expedido,productos agrícolas y animales vivos,1753310000.0
2020,comunitat valenciana,transporte interregional,expedido,productos alimenticios y forrajes,3305710000.0
2020,comunitat valenciana,transporte interregional,expedido,combustibles minerales sólidos,3380000.0
2020,comunitat valenciana,transporte interregional,expedido,productos petrolíferos,149450000.0
2020,comunitat valenciana,transporte interregional,expedido,minerales y residuos para refundición,175150000.0
2020,comunitat valenciana,transporte interregional,expedido,productos metalúrgicos,856440000.0
2020,comunitat valenciana,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,1924090000.0
2020,comunitat valenciana,transporte interregional,expedido,abonos,512980000.0
2020,comunitat valenciana,transporte interregional,expedido,productos químicos,923530000.0
2020,comunitat valenciana,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",4697670000.0
2020,comunitat valenciana,transporte interregional,recibido,productos agrícolas y animales vivos,2380200000.0
2020,comunitat valenciana,transporte interregional,recibido,productos alimenticios y forrajes,4435150000.0
2020,comunitat valenciana,transporte interregional,recibido,combustibles minerales sólidos,27220000.0
2020,comunitat valenciana,transporte interregional,recibido,productos petrolíferos,257860000.0
2020,comunitat valenciana,transporte interregional,recibido,minerales y residuos para refundición,231610000.0
2020,comunitat valenciana,transporte interregional,recibido,productos metalúrgicos,593140000.0
2020,comunitat valenciana,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,2202740000.0
2020,comunitat valenciana,transporte interregional,recibido,abonos,234900000.0
2020,comunitat valenciana,transporte interregional,recibido,productos químicos,873440000.0
2020,comunitat valenciana,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",4256660000.0
2020,comunitat valenciana,transporte internacional,expedido,productos agrícolas y animales vivos,4004350000.0
2020,comunitat valenciana,transporte internacional,expedido,productos alimenticios y forrajes,727770000.0
2020,comunitat valenciana,transporte internacional,expedido,productos metalúrgicos,253410000.0
2020,comunitat valenciana,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,1058970000.0
2020,comunitat valenciana,transporte internacional,expedido,productos químicos,104610000.0
2020,comunitat valenciana,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1024580000.0
2020,comunitat valenciana,transporte internacional,recibido,productos agrícolas y animales vivos,500600000.0
2020,comunitat valenciana,transporte internacional,recibido,productos alimenticios y forrajes,707330000.0
2020,comunitat valenciana,transporte internacional,recibido,productos petrolíferos,29020000.0
2020,comunitat valenciana,transporte internacional,recibido,minerales y residuos para refundición,7810000.0
2020,comunitat valenciana,transporte internacional,recibido,productos metalúrgicos,185600000.0
2020,comunitat valenciana,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,276340000.0
2020,comunitat valenciana,transporte internacional,recibido,abonos,81610000.0
2020,comunitat valenciana,transporte internacional,recibido,productos químicos,446420000.0
2020,comunitat valenciana,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1573930000.0
2020,extremadura,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,17570000.0
2020,extremadura,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,1920000.0
2020,extremadura,transporte intrarregional,intramunicipal,productos petrolíferos,120000.0
2020,extremadura,transporte intrarregional,intramunicipal,minerales y residuos para refundición,380000.0
2020,extremadura,transporte intrarregional,intramunicipal,productos metalúrgicos,150000.0
2020,extremadura,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,38470000.0
2020,extremadura,transporte intrarregional,intramunicipal,abonos,850000.0
2020,extremadura,transporte intrarregional,intramunicipal,productos químicos,130000.0
2020,extremadura,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",4020000.0
2020,extremadura,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,115760000.0
2020,extremadura,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,174780000.0
2020,extremadura,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,73140000.0
2020,extremadura,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,19780000.0
2020,extremadura,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,10400000.0
2020,extremadura,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,295280000.0
2020,extremadura,transporte intrarregional,intermunicipal intrarregional,abonos,26320000.0
2020,extremadura,transporte intrarregional,intermunicipal intrarregional,productos químicos,870000.0
2020,extremadura,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",78950000.0
2020,extremadura,transporte interregional,expedido,productos agrícolas y animales vivos,582190000.0
2020,extremadura,transporte interregional,expedido,productos alimenticios y forrajes,976880000.0
2020,extremadura,transporte interregional,expedido,combustibles minerales sólidos,3590000.0
2020,extremadura,transporte interregional,expedido,productos petrolíferos,8490000.0
2020,extremadura,transporte interregional,expedido,minerales y residuos para refundición,17450000.0
2020,extremadura,transporte interregional,expedido,productos metalúrgicos,168310000.0
2020,extremadura,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,117520000.0
2020,extremadura,transporte interregional,expedido,abonos,13370000.0
2020,extremadura,transporte interregional,expedido,productos químicos,112550000.0
2020,extremadura,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",534260000.0
2020,extremadura,transporte interregional,recibido,productos agrícolas y animales vivos,514350000.0
2020,extremadura,transporte interregional,recibido,productos alimenticios y forrajes,993250000.0
2020,extremadura,transporte interregional,recibido,productos petrolíferos,70920000.0
2020,extremadura,transporte interregional,recibido,minerales y residuos para refundición,155820000.0
2020,extremadura,transporte interregional,recibido,productos metalúrgicos,162670000.0
2020,extremadura,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,275450000.0
2020,extremadura,transporte interregional,recibido,abonos,120500000.0
2020,extremadura,transporte interregional,recibido,productos químicos,184440000.0
2020,extremadura,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",645020000.0
2020,extremadura,transporte internacional,expedido,productos agrícolas y animales vivos,109170000.0
2020,extremadura,transporte internacional,expedido,productos alimenticios y forrajes,177260000.0
2020,extremadura,transporte internacional,expedido,minerales y residuos para refundición,10660000.0
2020,extremadura,transporte internacional,expedido,productos metalúrgicos,29800000.0
2020,extremadura,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,114890000.0
2020,extremadura,transporte internacional,expedido,abonos,5900000.0
2020,extremadura,transporte internacional,expedido,productos químicos,4800000.0
2020,extremadura,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",186270000.0
2020,extremadura,transporte internacional,recibido,productos agrícolas y animales vivos,60370000.0
2020,extremadura,transporte internacional,recibido,productos alimenticios y forrajes,54700000.0
2020,extremadura,transporte internacional,recibido,minerales y residuos para refundición,3710000.0
2020,extremadura,transporte internacional,recibido,productos metalúrgicos,15110000.0
2020,extremadura,transporte internacional,recibido,abonos,42290000.0
2020,extremadura,transporte internacional,recibido,productos químicos,14740000.0
2020,extremadura,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",99480000.0
2020,galicia,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,5390000.0
2020,galicia,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,8500000.0
2020,galicia,transporte intrarregional,intramunicipal,combustibles minerales sólidos,250000.0
2020,galicia,transporte intrarregional,intramunicipal,productos petrolíferos,5520000.0
2020,galicia,transporte intrarregional,intramunicipal,minerales y residuos para refundición,160000.0
2020,galicia,transporte intrarregional,intramunicipal,productos metalúrgicos,2210000.0
2020,galicia,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,74560000.0
2020,galicia,transporte intrarregional,intramunicipal,abonos,1340000.0
2020,galicia,transporte intrarregional,intramunicipal,productos químicos,4240000.0
2020,galicia,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",27380000.0
2020,galicia,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,766710000.0
2020,galicia,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,909310000.0
2020,galicia,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,321140000.0
2020,galicia,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,42600000.0
2020,galicia,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,98200000.0
2020,galicia,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,776010000.0
2020,galicia,transporte intrarregional,intermunicipal intrarregional,abonos,36090000.0
2020,galicia,transporte intrarregional,intermunicipal intrarregional,productos químicos,74080000.0
2020,galicia,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",658600000.0
2020,galicia,transporte interregional,expedido,productos agrícolas y animales vivos,640300000.0
2020,galicia,transporte interregional,expedido,productos alimenticios y forrajes,3109980000.0
2020,galicia,transporte interregional,expedido,combustibles minerales sólidos,16550000.0
2020,galicia,transporte interregional,expedido,productos petrolíferos,79020000.0
2020,galicia,transporte interregional,expedido,minerales y residuos para refundición,267230000.0
2020,galicia,transporte interregional,expedido,productos metalúrgicos,392180000.0
2020,galicia,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,185430000.0
2020,galicia,transporte interregional,expedido,abonos,1300000.0
2020,galicia,transporte interregional,expedido,productos químicos,154730000.0
2020,galicia,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2160590000.0
2020,galicia,transporte interregional,recibido,productos agrícolas y animales vivos,718880000.0
2020,galicia,transporte interregional,recibido,productos alimenticios y forrajes,1987880000.0
2020,galicia,transporte interregional,recibido,combustibles minerales sólidos,18950000.0
2020,galicia,transporte interregional,recibido,productos petrolíferos,71100000.0
2020,galicia,transporte interregional,recibido,minerales y residuos para refundición,5530000.0
2020,galicia,transporte interregional,recibido,productos metalúrgicos,428220000.0
2020,galicia,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,479980000.0
2020,galicia,transporte interregional,recibido,abonos,127150000.0
2020,galicia,transporte interregional,recibido,productos químicos,342790000.0
2020,galicia,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",2520820000.0
2020,galicia,transporte internacional,expedido,productos agrícolas y animales vivos,139140000.0
2020,galicia,transporte internacional,expedido,productos alimenticios y forrajes,496490000.0
2020,galicia,transporte internacional,expedido,productos petrolíferos,21570000.0
2020,galicia,transporte internacional,expedido,minerales y residuos para refundición,13550000.0
2020,galicia,transporte internacional,expedido,productos metalúrgicos,249920000.0
2020,galicia,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,135660000.0
2020,galicia,transporte internacional,expedido,abonos,11290000.0
2020,galicia,transporte internacional,expedido,productos químicos,83200000.0
2020,galicia,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",917610000.0
2020,galicia,transporte internacional,recibido,productos agrícolas y animales vivos,64160000.0
2020,galicia,transporte internacional,recibido,productos alimenticios y forrajes,157160000.0
2020,galicia,transporte internacional,recibido,productos petrolíferos,7370000.0
2020,galicia,transporte internacional,recibido,minerales y residuos para refundición,360000.0
2020,galicia,transporte internacional,recibido,productos metalúrgicos,73200000.0
2020,galicia,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,51050000.0
2020,galicia,transporte internacional,recibido,abonos,33010000.0
2020,galicia,transporte internacional,recibido,productos químicos,40260000.0
2020,galicia,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",599670000.0
2020,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,5050000.0
2020,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,3080000.0
2020,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos petrolíferos,4550000.0
2020,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,60000.0
2020,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos metalúrgicos,10000.0
2020,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,111170000.0
2020,"madrid, comunidad de",transporte intrarregional,intramunicipal,abonos,60000.0
2020,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos químicos,970000.0
2020,"madrid, comunidad de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",28100000.0
2020,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,69580000.0
2020,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,328960000.0
2020,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,74420000.0
2020,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,16380000.0
2020,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,16170000.0
2020,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,657580000.0
2020,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,abonos,17540000.0
2020,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos químicos,43030000.0
2020,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",331470000.0
2020,"madrid, comunidad de",transporte interregional,expedido,productos agrícolas y animales vivos,1033780000.0
2020,"madrid, comunidad de",transporte interregional,expedido,productos alimenticios y forrajes,2628040000.0
2020,"madrid, comunidad de",transporte interregional,expedido,productos petrolíferos,79520000.0
2020,"madrid, comunidad de",transporte interregional,expedido,minerales y residuos para refundición,185270000.0
2020,"madrid, comunidad de",transporte interregional,expedido,productos metalúrgicos,287680000.0
2020,"madrid, comunidad de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,744540000.0
2020,"madrid, comunidad de",transporte interregional,expedido,abonos,48110000.0
2020,"madrid, comunidad de",transporte interregional,expedido,productos químicos,654040000.0
2020,"madrid, comunidad de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",5515580000.0
2020,"madrid, comunidad de",transporte interregional,recibido,productos agrícolas y animales vivos,1698160000.0
2020,"madrid, comunidad de",transporte interregional,recibido,productos alimenticios y forrajes,3764150000.0
2020,"madrid, comunidad de",transporte interregional,recibido,combustibles minerales sólidos,4390000.0
2020,"madrid, comunidad de",transporte interregional,recibido,productos petrolíferos,120860000.0
2020,"madrid, comunidad de",transporte interregional,recibido,minerales y residuos para refundición,150860000.0
2020,"madrid, comunidad de",transporte interregional,recibido,productos metalúrgicos,545880000.0
2020,"madrid, comunidad de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,1226440000.0
2020,"madrid, comunidad de",transporte interregional,recibido,abonos,33090000.0
2020,"madrid, comunidad de",transporte interregional,recibido,productos químicos,563910000.0
2020,"madrid, comunidad de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",5216610000.0
2020,"madrid, comunidad de",transporte internacional,expedido,productos agrícolas y animales vivos,97860000.0
2020,"madrid, comunidad de",transporte internacional,expedido,productos alimenticios y forrajes,151600000.0
2020,"madrid, comunidad de",transporte internacional,expedido,minerales y residuos para refundición,50590000.0
2020,"madrid, comunidad de",transporte internacional,expedido,productos metalúrgicos,57390000.0
2020,"madrid, comunidad de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,31260000.0
2020,"madrid, comunidad de",transporte internacional,expedido,abonos,27220000.0
2020,"madrid, comunidad de",transporte internacional,expedido,productos químicos,45320000.0
2020,"madrid, comunidad de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",815360000.0
2020,"madrid, comunidad de",transporte internacional,recibido,productos agrícolas y animales vivos,317910000.0
2020,"madrid, comunidad de",transporte internacional,recibido,productos alimenticios y forrajes,509150000.0
2020,"madrid, comunidad de",transporte internacional,recibido,productos metalúrgicos,104300000.0
2020,"madrid, comunidad de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,26340000.0
2020,"madrid, comunidad de",transporte internacional,recibido,abonos,74920000.0
2020,"madrid, comunidad de",transporte internacional,recibido,productos químicos,246760000.0
2020,"madrid, comunidad de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1991160000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,21420000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,22300000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,combustibles minerales sólidos,38150000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,productos petrolíferos,510000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,370000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,productos metalúrgicos,460000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,76450000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,abonos,5500000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,productos químicos,12340000.0
2020,"murcia, región de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",17630000.0
2020,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,285580000.0
2020,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,181270000.0
2020,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,132340000.0
2020,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,33620000.0
2020,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,17090000.0
2020,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,223730000.0
2020,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,abonos,47590000.0
2020,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos químicos,18820000.0
2020,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",152140000.0
2020,"murcia, región de",transporte interregional,expedido,productos agrícolas y animales vivos,1628000000.0
2020,"murcia, región de",transporte interregional,expedido,productos alimenticios y forrajes,1370160000.0
2020,"murcia, región de",transporte interregional,expedido,combustibles minerales sólidos,14650000.0
2020,"murcia, región de",transporte interregional,expedido,productos petrolíferos,266230000.0
2020,"murcia, región de",transporte interregional,expedido,minerales y residuos para refundición,162240000.0
2020,"murcia, región de",transporte interregional,expedido,productos metalúrgicos,102340000.0
2020,"murcia, región de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,351700000.0
2020,"murcia, región de",transporte interregional,expedido,abonos,137060000.0
2020,"murcia, región de",transporte interregional,expedido,productos químicos,305520000.0
2020,"murcia, región de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",988250000.0
2020,"murcia, región de",transporte interregional,recibido,productos agrícolas y animales vivos,1052300000.0
2020,"murcia, región de",transporte interregional,recibido,productos alimenticios y forrajes,1488100000.0
2020,"murcia, región de",transporte interregional,recibido,combustibles minerales sólidos,42900000.0
2020,"murcia, región de",transporte interregional,recibido,productos petrolíferos,82030000.0
2020,"murcia, región de",transporte interregional,recibido,minerales y residuos para refundición,37690000.0
2020,"murcia, región de",transporte interregional,recibido,productos metalúrgicos,419820000.0
2020,"murcia, región de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,499980000.0
2020,"murcia, región de",transporte interregional,recibido,abonos,187480000.0
2020,"murcia, región de",transporte interregional,recibido,productos químicos,487110000.0
2020,"murcia, región de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1286730000.0
2020,"murcia, región de",transporte internacional,expedido,productos agrícolas y animales vivos,4407640000.0
2020,"murcia, región de",transporte internacional,expedido,productos alimenticios y forrajes,489420000.0
2020,"murcia, región de",transporte internacional,expedido,productos metalúrgicos,49610000.0
2020,"murcia, región de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,51100000.0
2020,"murcia, región de",transporte internacional,expedido,productos químicos,41010000.0
2020,"murcia, región de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",273950000.0
2020,"murcia, región de",transporte internacional,recibido,productos agrícolas y animales vivos,193240000.0
2020,"murcia, región de",transporte internacional,recibido,productos alimenticios y forrajes,289270000.0
2020,"murcia, región de",transporte internacional,recibido,productos petrolíferos,14570000.0
2020,"murcia, región de",transporte internacional,recibido,productos metalúrgicos,75370000.0
2020,"murcia, región de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,8820000.0
2020,"murcia, región de",transporte internacional,recibido,abonos,15160000.0
2020,"murcia, región de",transporte internacional,recibido,productos químicos,174690000.0
2020,"murcia, región de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",622050000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,3330000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,3090000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos petrolíferos,4530000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,60000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos metalúrgicos,90000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,4710000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,abonos,110000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos químicos,10000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",970000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,80010000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,85610000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,1720000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,27800000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,10370000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,10670000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,126790000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,abonos,21780000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos químicos,3470000.0
2020,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",125690000.0
2020,"navarra, comunidad foral de",transporte interregional,expedido,productos agrícolas y animales vivos,533810000.0
2020,"navarra, comunidad foral de",transporte interregional,expedido,productos alimenticios y forrajes,906230000.0
2020,"navarra, comunidad foral de",transporte interregional,expedido,productos petrolíferos,14870000.0
2020,"navarra, comunidad foral de",transporte interregional,expedido,minerales y residuos para refundición,90820000.0
2020,"navarra, comunidad foral de",transporte interregional,expedido,productos metalúrgicos,191110000.0
2020,"navarra, comunidad foral de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,188430000.0
2020,"navarra, comunidad foral de",transporte interregional,expedido,abonos,64870000.0
2020,"navarra, comunidad foral de",transporte interregional,expedido,productos químicos,57710000.0
2020,"navarra, comunidad foral de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",1089690000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,productos agrícolas y animales vivos,680730000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,productos alimenticios y forrajes,729430000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,combustibles minerales sólidos,27530000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,productos petrolíferos,102990000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,minerales y residuos para refundición,121710000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,productos metalúrgicos,343520000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,248220000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,abonos,128390000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,productos químicos,160310000.0
2020,"navarra, comunidad foral de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",948730000.0
2020,"navarra, comunidad foral de",transporte internacional,expedido,productos agrícolas y animales vivos,272300000.0
2020,"navarra, comunidad foral de",transporte internacional,expedido,productos alimenticios y forrajes,171120000.0
2020,"navarra, comunidad foral de",transporte internacional,expedido,productos petrolíferos,3070000.0
2020,"navarra, comunidad foral de",transporte internacional,expedido,productos metalúrgicos,35200000.0
2020,"navarra, comunidad foral de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,171770000.0
2020,"navarra, comunidad foral de",transporte internacional,expedido,abonos,4690000.0
2020,"navarra, comunidad foral de",transporte internacional,expedido,productos químicos,12500000.0
2020,"navarra, comunidad foral de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",485440000.0
2020,"navarra, comunidad foral de",transporte internacional,recibido,productos agrícolas y animales vivos,161850000.0
