year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor
2022,extremadura,transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,166.53
2022,extremadura,transporte internacional,expedido,combustibles minerales sólidos,millones de toneladas-kilómetro,36.15
2022,extremadura,transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,127.03
2022,extremadura,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,120.86
2022,extremadura,transporte internacional,expedido,abonos,millones de toneladas-kilómetro,30.78
2022,extremadura,transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,27.32
2022,extremadura,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,334.19
2022,extremadura,transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,58.46
2022,extremadura,transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,78.64
2022,extremadura,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,17.05
2022,extremadura,transporte internacional,recibido,abonos,millones de toneladas-kilómetro,0.68
2022,extremadura,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,164.89
2022,galicia,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,3.77
2022,galicia,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,15.19
2022,galicia,transporte intrarregional,intramunicipal,combustibles minerales sólidos,millones de toneladas-kilómetro,2.26
2022,galicia,transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,8.74
2022,galicia,transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,1.86
2022,galicia,transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,5.98
2022,galicia,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,83.41
2022,galicia,transporte intrarregional,intramunicipal,abonos,millones de toneladas-kilómetro,0.73
2022,galicia,transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,0.55
2022,galicia,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,30.01
2022,galicia,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,729.71
2022,galicia,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,935.7
2022,galicia,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,millones de toneladas-kilómetro,8.93
2022,galicia,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,millones de toneladas-kilómetro,346.37
2022,galicia,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,millones de toneladas-kilómetro,41.48
2022,galicia,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,54.55
2022,galicia,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,749.26
2022,galicia,transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,66.11
2022,galicia,transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,37.23
2022,galicia,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,691.82
2022,galicia,transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,685.45
2022,galicia,transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,3064.1
2022,galicia,transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,80.68
2022,galicia,transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,340.15
2022,galicia,transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,427.56
2022,galicia,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,254.77
2022,galicia,transporte interregional,expedido,abonos,millones de toneladas-kilómetro,35.64
2022,galicia,transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,284.14
2022,galicia,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,2533.57
2022,galicia,transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,484.64
2022,galicia,transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,1605.93
2022,galicia,transporte interregional,recibido,combustibles minerales sólidos,millones de toneladas-kilómetro,14.73
2022,galicia,transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,28.16
2022,galicia,transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,59.91
2022,galicia,transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,588.65
2022,galicia,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,533.66
2022,galicia,transporte interregional,recibido,abonos,millones de toneladas-kilómetro,30.62
2022,galicia,transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,282.71
2022,galicia,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,2867.39
2022,galicia,transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,57.45
2022,galicia,transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,804.96
2022,galicia,transporte internacional,expedido,combustibles minerales sólidos,millones de toneladas-kilómetro,7.75
2022,galicia,transporte internacional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,16.96
2022,galicia,transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,85.42
2022,galicia,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,305.06
2022,galicia,transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,72.87
2022,galicia,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,843.45
2022,galicia,transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,123.5
2022,galicia,transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,298.64
2022,galicia,transporte internacional,recibido,productos petrolíferos,millones de toneladas-kilómetro,5.59
2022,galicia,transporte internacional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,0.37
2022,galicia,transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,91.1
2022,galicia,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,72.28
2022,galicia,transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,69.66
2022,galicia,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,793.09
2022,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,7.07
2022,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,5.76
2022,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,6.1
2022,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,0.24
2022,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,2.29
2022,"madrid, comunidad de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,129.45
2022,"madrid, comunidad de",transporte intrarregional,intramunicipal,abonos,millones de toneladas-kilómetro,0.02
2022,"madrid, comunidad de",transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,1.44
2022,"madrid, comunidad de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,43.43
2022,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,70.5
2022,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,263.15
2022,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,millones de toneladas-kilómetro,79.44
2022,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,millones de toneladas-kilómetro,11.78
2022,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,16.21
2022,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,845.36
2022,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,9.46
2022,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,31.93
2022,"madrid, comunidad de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,356.13
2022,"madrid, comunidad de",transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,855.85
2022,"madrid, comunidad de",transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,3291.95
2022,"madrid, comunidad de",transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,68.94
2022,"madrid, comunidad de",transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,247.8
2022,"madrid, comunidad de",transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,257.89
2022,"madrid, comunidad de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,869.88
2022,"madrid, comunidad de",transporte interregional,expedido,abonos,millones de toneladas-kilómetro,34.32
2022,"madrid, comunidad de",transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,390.64
2022,"madrid, comunidad de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,6691.32
2022,"madrid, comunidad de",transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,1321.64
2022,"madrid, comunidad de",transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,3841.74
2022,"madrid, comunidad de",transporte interregional,recibido,combustibles minerales sólidos,millones de toneladas-kilómetro,34.81
2022,"madrid, comunidad de",transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,215.55
2022,"madrid, comunidad de",transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,165.77
2022,"madrid, comunidad de",transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,468.28
2022,"madrid, comunidad de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,1400.03
2022,"madrid, comunidad de",transporte interregional,recibido,abonos,millones de toneladas-kilómetro,48.22
2022,"madrid, comunidad de",transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,609.71
2022,"madrid, comunidad de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,6333.9
2022,"madrid, comunidad de",transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,29.39
2022,"madrid, comunidad de",transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,175.96
2022,"madrid, comunidad de",transporte internacional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,12.6
2022,"madrid, comunidad de",transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,105.39
2022,"madrid, comunidad de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,69.79
2022,"madrid, comunidad de",transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,17.04
2022,"madrid, comunidad de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,1111.83
2022,"madrid, comunidad de",transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,267.39
2022,"madrid, comunidad de",transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,812.65
2022,"madrid, comunidad de",transporte internacional,recibido,productos petrolíferos,millones de toneladas-kilómetro,29.54
2022,"madrid, comunidad de",transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,166.21
2022,"madrid, comunidad de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,43.3
2022,"madrid, comunidad de",transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,119.93
2022,"madrid, comunidad de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,2255.56
2022,"murcia, región de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,31.07
2022,"murcia, región de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,18.2
2022,"murcia, región de",transporte intrarregional,intramunicipal,combustibles minerales sólidos,millones de toneladas-kilómetro,22.66
2022,"murcia, región de",transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,3.93
2022,"murcia, región de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,0.01
2022,"murcia, región de",transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,0.37
2022,"murcia, región de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,122.37
2022,"murcia, región de",transporte intrarregional,intramunicipal,abonos,millones de toneladas-kilómetro,3.03
2022,"murcia, región de",transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,9.84
2022,"murcia, región de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,11.43
2022,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,420.98
2022,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,187.97
2022,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,millones de toneladas-kilómetro,56.1
2022,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,millones de toneladas-kilómetro,26.04
2022,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,8.34
2022,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,309.89
2022,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,62.5
2022,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,19.3
2022,"murcia, región de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,109.72
2022,"murcia, región de",transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,1529.99
2022,"murcia, región de",transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,1463.35
2022,"murcia, región de",transporte interregional,expedido,combustibles minerales sólidos,millones de toneladas-kilómetro,16.06
2022,"murcia, región de",transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,299.45
2022,"murcia, región de",transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,142.28
2022,"murcia, región de",transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,142.79
2022,"murcia, región de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,480.38
2022,"murcia, región de",transporte interregional,expedido,abonos,millones de toneladas-kilómetro,128.36
2022,"murcia, región de",transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,266.7
2022,"murcia, región de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,1403.41
2022,"murcia, región de",transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,995.83
2022,"murcia, región de",transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,1653.73
2022,"murcia, región de",transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,48.82
2022,"murcia, región de",transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,15.69
2022,"murcia, región de",transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,283.92
2022,"murcia, región de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,346.23
2022,"murcia, región de",transporte interregional,recibido,abonos,millones de toneladas-kilómetro,167.41
2022,"murcia, región de",transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,413.05
2022,"murcia, región de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,1692.15
2022,"murcia, región de",transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,3249.27
2022,"murcia, región de",transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,548.17
2022,"murcia, región de",transporte internacional,expedido,productos petrolíferos,millones de toneladas-kilómetro,72.89
2022,"murcia, región de",transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,71.76
2022,"murcia, región de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,92.56
2022,"murcia, región de",transporte internacional,expedido,productos químicos,millones de toneladas-kilómetro,19.83
2022,"murcia, región de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,249.75
2022,"murcia, región de",transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,162.22
2022,"murcia, región de",transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,515.83
2022,"murcia, región de",transporte internacional,recibido,productos petrolíferos,millones de toneladas-kilómetro,33.06
2022,"murcia, región de",transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,115.81
2022,"murcia, región de",transporte internacional,recibido,abonos,millones de toneladas-kilómetro,15.34
2022,"murcia, región de",transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,105.12
2022,"murcia, región de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,608.57
2022,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,2.65
2022,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,1.45
2022,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,0.08
2022,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,0.75
2022,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,0.08
2022,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,16.16
2022,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,abonos,millones de toneladas-kilómetro,1.06
2022,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,0.45
2022,"navarra, comunidad foral de",transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,4.35
2022,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,75.43
2022,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,45.46
2022,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,millones de toneladas-kilómetro,23.97
2022,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,millones de toneladas-kilómetro,12.58
2022,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,10.81
2022,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,192.82
2022,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,6.28
2022,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,10.74
2022,"navarra, comunidad foral de",transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,120.31
2022,"navarra, comunidad foral de",transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,426.64
2022,"navarra, comunidad foral de",transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,903.66
2022,"navarra, comunidad foral de",transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,51.44
2022,"navarra, comunidad foral de",transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,100.65
2022,"navarra, comunidad foral de",transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,180.93
2022,"navarra, comunidad foral de",transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,331.81
2022,"navarra, comunidad foral de",transporte interregional,expedido,abonos,millones de toneladas-kilómetro,40.57
2022,"navarra, comunidad foral de",transporte interregional,expedido,productos químicos,millones de toneladas-kilómetro,78.23
2022,"navarra, comunidad foral de",transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,1191.09
2022,"navarra, comunidad foral de",transporte interregional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,603.83
2022,"navarra, comunidad foral de",transporte interregional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,629.01
2022,"navarra, comunidad foral de",transporte interregional,recibido,combustibles minerales sólidos,millones de toneladas-kilómetro,29.69
2022,"navarra, comunidad foral de",transporte interregional,recibido,productos petrolíferos,millones de toneladas-kilómetro,177.4
2022,"navarra, comunidad foral de",transporte interregional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,115.17
2022,"navarra, comunidad foral de",transporte interregional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,320.11
2022,"navarra, comunidad foral de",transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,168.82
2022,"navarra, comunidad foral de",transporte interregional,recibido,abonos,millones de toneladas-kilómetro,62.84
2022,"navarra, comunidad foral de",transporte interregional,recibido,productos químicos,millones de toneladas-kilómetro,167.41
2022,"navarra, comunidad foral de",transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,915.41
2022,"navarra, comunidad foral de",transporte internacional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,249.33
2022,"navarra, comunidad foral de",transporte internacional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,138.02
2022,"navarra, comunidad foral de",transporte internacional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,71.17
2022,"navarra, comunidad foral de",transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,149.23
2022,"navarra, comunidad foral de",transporte internacional,expedido,abonos,millones de toneladas-kilómetro,13.54
2022,"navarra, comunidad foral de",transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,588.96
2022,"navarra, comunidad foral de",transporte internacional,recibido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,193.75
2022,"navarra, comunidad foral de",transporte internacional,recibido,productos alimenticios y forrajes,millones de toneladas-kilómetro,116.56
2022,"navarra, comunidad foral de",transporte internacional,recibido,minerales y residuos para refundición,millones de toneladas-kilómetro,22.9
2022,"navarra, comunidad foral de",transporte internacional,recibido,productos metalúrgicos,millones de toneladas-kilómetro,93.27
2022,"navarra, comunidad foral de",transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,74.19
2022,"navarra, comunidad foral de",transporte internacional,recibido,abonos,millones de toneladas-kilómetro,21.22
2022,"navarra, comunidad foral de",transporte internacional,recibido,productos químicos,millones de toneladas-kilómetro,74.67
2022,"navarra, comunidad foral de",transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,485.38
2022,país vasco,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,millones de toneladas-kilómetro,5.61
2022,país vasco,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,millones de toneladas-kilómetro,5.99
2022,país vasco,transporte intrarregional,intramunicipal,productos petrolíferos,millones de toneladas-kilómetro,0.57
2022,país vasco,transporte intrarregional,intramunicipal,minerales y residuos para refundición,millones de toneladas-kilómetro,2.32
2022,país vasco,transporte intrarregional,intramunicipal,productos metalúrgicos,millones de toneladas-kilómetro,10.92
2022,país vasco,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,23.43
2022,país vasco,transporte intrarregional,intramunicipal,productos químicos,millones de toneladas-kilómetro,1.52
2022,país vasco,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,20.61
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,millones de toneladas-kilómetro,127.89
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,millones de toneladas-kilómetro,175.86
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,millones de toneladas-kilómetro,5.12
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,millones de toneladas-kilómetro,308.48
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,millones de toneladas-kilómetro,181.04
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,millones de toneladas-kilómetro,234.45
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,315.81
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,abonos,millones de toneladas-kilómetro,8.13
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,productos químicos,millones de toneladas-kilómetro,56.14
2022,país vasco,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",millones de toneladas-kilómetro,466.41
2022,país vasco,transporte interregional,expedido,productos agrícolas y animales vivos,millones de toneladas-kilómetro,661.86
2022,país vasco,transporte interregional,expedido,productos alimenticios y forrajes,millones de toneladas-kilómetro,1642.81
2022,país vasco,transporte interregional,expedido,combustibles minerales sólidos,millones de toneladas-kilómetro,20.92
2022,país vasco,transporte interregional,expedido,productos petrolíferos,millones de toneladas-kilómetro,379.09
2022,país vasco,transporte interregional,expedido,minerales y residuos para refundición,millones de toneladas-kilómetro,150.85
2022,país vasco,transporte interregional,expedido,productos metalúrgicos,millones de toneladas-kilómetro,1587.76
2022,país vasco,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,millones de toneladas-kilómetro,390.32
