vehiculo,year,partida,coste_partida_eur_km,coste_total_eur_km,pct_partida
vehículo cisterna articulado de productos de alimentación,2022,peajes,0.0542,1.3974,0.0387863174466867
vehículo cisterna articulado de productos de alimentación,2022,personal de conducción - salarios,0.2518,1.3974,0.18019178474309433
vehículo cisterna articulado de productos de alimentación,2022,reparaciones,0.0327,1.3974,0.023400601116358954
vehículo cisterna articulado de productos de alimentación,2022,seguros,0.0653,1.3974,0.04672964076141405
vehículo cisterna articulado de productos de alimentación,2023,amortización del vehículo,0.1571,1.3939,0.1127053590644953
vehículo cisterna articulado de productos de alimentación,2023,combustible,0.4148,1.3939,0.2975823229786929
vehículo cisterna articulado de productos de alimentación,2023,consumo de disolución de urea,0.016,1.3939,0.011478585264366167
vehículo cisterna articulado de productos de alimentación,2023,costes fiscales,0.0076,1.3939,0.00545232800057393
vehículo cisterna articulado de productos de alimentación,2023,dietas,0.1533,1.3939,0.10997919506420833
vehículo cisterna articulado de productos de alimentación,2023,financiación del vehículo,0.046,1.3939,0.03300093263505273
vehículo cisterna articulado de productos de alimentación,2023,mantenimiento,0.0376,1.3939,0.026974675371260495
vehículo cisterna articulado de productos de alimentación,2023,nan,0.0851,1.3939,0.06105172537484755
vehículo cisterna articulado de productos de alimentación,2023,neumáticos,0.0556,1.3939,0.03988808379367243
vehículo cisterna articulado de productos de alimentación,2023,peajes,0.0576,1.3939,0.041322906951718204
vehículo cisterna articulado de productos de alimentación,2023,personal de conducción - salarios,0.2609,1.3939,0.18717268096707085
vehículo cisterna articulado de productos de alimentación,2023,reparaciones,0.0348,1.3939,0.024965922949996413
vehículo cisterna articulado de productos de alimentación,2023,seguros,0.0675,1.3939,0.04842528158404477
vehículo cisterna articulado de productos de alimentación,2024,amortización del vehículo,0.1608,1.4057,0.11439140641673189
vehículo cisterna articulado de productos de alimentación,2024,combustible,0.3859,1.4057,0.2745251476132888
vehículo cisterna articulado de productos de alimentación,2024,consumo de disolución de urea,0.0167,1.4057,0.011880202034573522
vehículo cisterna articulado de productos de alimentación,2024,costes fiscales,0.0079,1.4057,0.0056199758127623255
vehículo cisterna articulado de productos de alimentación,2024,dietas,0.1614,1.4057,0.11481824002276446
vehículo cisterna articulado de productos de alimentación,2024,financiación del vehículo,0.0473,1.4057,0.03364871594223519
vehículo cisterna articulado de productos de alimentación,2024,mantenimiento,0.0392,1.4057,0.027886462260795334
vehículo cisterna articulado de productos de alimentación,2024,nan,0.0858,1.4057,0.061037205662659175
vehículo cisterna articulado de productos de alimentación,2024,neumáticos,0.0572,1.4057,0.040691470441772785
vehículo cisterna articulado de productos de alimentación,2024,peajes,0.0593,1.4057,0.04218538806288682
vehículo cisterna articulado de productos de alimentación,2024,personal de conducción - salarios,0.2748,1.4057,0.1954897915629224
vehículo cisterna articulado de productos de alimentación,2024,reparaciones,0.0363,1.4057,0.02582343316497119
vehículo cisterna articulado de productos de alimentación,2024,seguros,0.0731,1.4057,0.052002561001636194
vehículo cisterna articulado de productos pulverulentos,2017,amortización del vehículo,0.136,1.1519,0.11806580432329197
vehículo cisterna articulado de productos pulverulentos,2017,combustible,0.2853,1.1519,0.24767774980467056
vehículo cisterna articulado de productos pulverulentos,2017,consumo de disolución de urea,0.0135,1.1519,0.01171976734091501
vehículo cisterna articulado de productos pulverulentos,2017,costes fiscales,0.006,1.1519,0.005208785484851116
vehículo cisterna articulado de productos pulverulentos,2017,dietas,0.1364,1.1519,0.11841305668894869
vehículo cisterna articulado de productos pulverulentos,2017,financiación del vehículo,0.0229,1.1519,0.019880197933848424
vehículo cisterna articulado de productos pulverulentos,2017,mantenimiento,0.0583,1.1519,0.050612032294470005
vehículo cisterna articulado de productos pulverulentos,2017,nan,0.0703,1.1519,0.06102960326417224
vehículo cisterna articulado de productos pulverulentos,2017,neumáticos,0.045,1.1519,0.03906589113638337
vehículo cisterna articulado de productos pulverulentos,2017,peajes,0.0491,1.1519,0.042625227884364965
vehículo cisterna articulado de productos pulverulentos,2017,personal de conducción - salarios,0.2323,1.1519,0.20166681135515238
vehículo cisterna articulado de productos pulverulentos,2017,reparaciones,0.0343,1.1519,0.029776890355065543
vehículo cisterna articulado de productos pulverulentos,2017,seguros,0.0625,1.1519,0.05425818213386579
vehículo cisterna articulado de productos pulverulentos,2018,amortización del vehículo,0.1375,1.1954,0.11502425966203782
vehículo cisterna articulado de productos pulverulentos,2018,combustible,0.3155,1.1954,0.2639283921699849
vehículo cisterna articulado de productos pulverulentos,2018,consumo de disolución de urea,0.0137,1.1954,0.011460598962690314
vehículo cisterna articulado de productos pulverulentos,2018,costes fiscales,0.0061,1.1954,0.0051028944286431325
vehículo cisterna articulado de productos pulverulentos,2018,dietas,0.1391,1.1954,0.1163627237744688
vehículo cisterna articulado de productos pulverulentos,2018,financiación del vehículo,0.0208,1.1954,0.01740003346160281
vehículo cisterna articulado de productos pulverulentos,2018,mantenimiento,0.0594,1.1954,0.04969048017400034
vehículo cisterna articulado de productos pulverulentos,2018,nan,0.073,1.1954,0.061067425129663705
vehículo cisterna articulado de productos pulverulentos,2018,neumáticos,0.0451,1.1954,0.0377279571691484
vehículo cisterna articulado de productos pulverulentos,2018,peajes,0.05,1.1954,0.0418270035134683
vehículo cisterna articulado de productos pulverulentos,2018,personal de conducción - salarios,0.2367,1.1954,0.1980090346327589
vehículo cisterna articulado de productos pulverulentos,2018,reparaciones,0.0349,1.1954,0.02919524845240087
vehículo cisterna articulado de productos pulverulentos,2018,seguros,0.0636,1.1954,0.05320394846913167
vehículo cisterna articulado de productos pulverulentos,2019,amortización del vehículo,0.1388,1.203,0.11537822111388196
vehículo cisterna articulado de productos pulverulentos,2019,combustible,0.3108,1.203,0.25835411471321695
vehículo cisterna articulado de productos pulverulentos,2019,consumo de disolución de urea,0.0139,1.203,0.011554447215295095
vehículo cisterna articulado de productos pulverulentos,2019,costes fiscales,0.0062,1.203,0.005153782211138819
vehículo cisterna articulado de productos pulverulentos,2019,dietas,0.1412,1.203,0.11737323358270987
vehículo cisterna articulado de productos pulverulentos,2019,financiación del vehículo,0.0218,1.203,0.018121363258520366
vehículo cisterna articulado de productos pulverulentos,2019,mantenimiento,0.0603,1.203,0.05012468827930174
vehículo cisterna articulado de productos pulverulentos,2019,nan,0.0734,1.203,0.061014131338320864
vehículo cisterna articulado de productos pulverulentos,2019,neumáticos,0.0449,1.203,0.03732335827098919
vehículo cisterna articulado de productos pulverulentos,2019,peajes,0.0508,1.203,0.042227763923524515
vehículo cisterna articulado de productos pulverulentos,2019,personal de conducción - salarios,0.2404,1.203,0.199833748960931
vehículo cisterna articulado de productos pulverulentos,2019,reparaciones,0.0355,1.203,0.029509559434746462
vehículo cisterna articulado de productos pulverulentos,2019,seguros,0.065,1.203,0.054031587697423104
vehículo cisterna articulado de productos pulverulentos,2020,amortización del vehículo,0.14,1.1746,0.11918951132300358
vehículo cisterna articulado de productos pulverulentos,2020,combustible,0.2763,1.1746,0.2352290141324706
vehículo cisterna articulado de productos pulverulentos,2020,consumo de disolución de urea,0.0142,1.1746,0.012089221862761792
vehículo cisterna articulado de productos pulverulentos,2020,costes fiscales,0.0062,1.1746,0.005278392644304444
vehículo cisterna articulado de productos pulverulentos,2020,dietas,0.1432,1.1746,0.1219138430103865
vehículo cisterna articulado de productos pulverulentos,2020,financiación del vehículo,0.0206,1.1746,0.017537885237527667
vehículo cisterna articulado de productos pulverulentos,2020,mantenimiento,0.0613,1.1746,0.05218797888642942
vehículo cisterna articulado de productos pulverulentos,2020,nan,0.0717,1.1746,0.061042056870423966
vehículo cisterna articulado de productos pulverulentos,2020,neumáticos,0.0455,1.1746,0.03873659117997616
vehículo cisterna articulado de productos pulverulentos,2020,peajes,0.0508,1.1746,0.04324876553720415
vehículo cisterna articulado de productos pulverulentos,2020,personal de conducción - salarios,0.2437,1.1746,0.20747488506725692
vehículo cisterna articulado de productos pulverulentos,2020,reparaciones,0.036,1.1746,0.030648731483058057
vehículo cisterna articulado de productos pulverulentos,2020,seguros,0.0651,1.1746,0.05542312276519666
vehículo cisterna articulado de productos pulverulentos,2021,amortización del vehículo,0.1414,1.2310999999999999,0.11485663228007474
vehículo cisterna articulado de productos pulverulentos,2021,combustible,0.3157,1.2310999999999999,0.25643733246689954
vehículo cisterna articulado de productos pulverulentos,2021,consumo de disolución de urea,0.0145,1.2310999999999999,0.011778084639753068
vehículo cisterna articulado de productos pulverulentos,2021,costes fiscales,0.0062,1.2310999999999999,0.005036146535618553
vehículo cisterna articulado de productos pulverulentos,2021,dietas,0.1458,1.2310999999999999,0.11843067175696534
vehículo cisterna articulado de productos pulverulentos,2021,financiación del vehículo,0.0213,1.2310999999999999,0.01730160019494761
vehículo cisterna articulado de productos pulverulentos,2021,mantenimiento,0.0627,1.2310999999999999,0.05093006254569086
vehículo cisterna articulado de productos pulverulentos,2021,nan,0.0751,1.2310999999999999,0.061002355616927954
vehículo cisterna articulado de productos pulverulentos,2021,neumáticos,0.0464,1.2310999999999999,0.037689870847209817
vehículo cisterna articulado de productos pulverulentos,2021,peajes,0.0512,1.2310999999999999,0.04158882300381773
vehículo cisterna articulado de productos pulverulentos,2021,personal de conducción - salarios,0.2483,1.2310999999999999,0.20168954593453012
vehículo cisterna articulado de productos pulverulentos,2021,reparaciones,0.0368,1.2310999999999999,0.02989196653399399
vehículo cisterna articulado de productos pulverulentos,2021,seguros,0.0657,1.2310999999999999,0.05336690764357079
vehículo cisterna articulado de productos pulverulentos,2022,amortización del vehículo,0.146,1.4277,0.10226238005183161
vehículo cisterna articulado de productos pulverulentos,2022,combustible,0.4728,1.4277,0.3311620088253835
vehículo cisterna articulado de productos pulverulentos,2022,consumo de disolución de urea,0.015,1.4277,0.010506408909434755
vehículo cisterna articulado de productos pulverulentos,2022,costes fiscales,0.0066,1.4277,0.004622819920151292
vehículo cisterna articulado de productos pulverulentos,2022,dietas,0.1479,1.4277,0.10359319184702669
vehículo cisterna articulado de productos pulverulentos,2022,financiación del vehículo,0.0261,1.4277,0.018281151502416475
vehículo cisterna articulado de productos pulverulentos,2022,mantenimiento,0.0651,1.4277,0.045597814666946845
vehículo cisterna articulado de productos pulverulentos,2022,nan,0.0871,1.4277,0.06100721440078448
vehículo cisterna articulado de productos pulverulentos,2022,neumáticos,0.0506,1.4277,0.03544161938782658
vehículo cisterna articulado de productos pulverulentos,2022,peajes,0.0542,1.4277,0.03796315752609092
vehículo cisterna articulado de productos pulverulentos,2022,personal de conducción - salarios,0.2518,1.4277,0.1763675842263781
vehículo cisterna articulado de productos pulverulentos,2022,reparaciones,0.0382,1.4277,0.026756321356027176
vehículo cisterna articulado de productos pulverulentos,2022,seguros,0.0663,1.4277,0.04643832737970162
vehículo cisterna articulado de productos pulverulentos,2023,amortización del vehículo,0.1511,1.4251,0.10602764718265385
vehículo cisterna articulado de productos pulverulentos,2023,combustible,0.4148,1.4251,0.2910672935232615
vehículo cisterna articulado de productos pulverulentos,2023,consumo de disolución de urea,0.016,1.4251,0.011227282295979229
vehículo cisterna articulado de productos pulverulentos,2023,costes fiscales,0.007,1.4251,0.004911936004490913
vehículo cisterna articulado de productos pulverulentos,2023,dietas,0.1533,1.4251,0.10757139849835098
vehículo cisterna articulado de productos pulverulentos,2023,financiación del vehículo,0.0436,1.4251,0.0305943442565434
vehículo cisterna articulado de productos pulverulentos,2023,mantenimiento,0.0692,1.4251,0.04855799593011016
vehículo cisterna articulado de productos pulverulentos,2023,nan,0.087,1.4251,0.061048347484387054
vehículo cisterna articulado de productos pulverulentos,2023,neumáticos,0.0556,1.4251,0.03901480597852782
vehículo cisterna articulado de productos pulverulentos,2023,peajes,0.0576,1.4251,0.04041821626552523
vehículo cisterna articulado de productos pulverulentos,2023,personal de conducción - salarios,0.2609,1.4251,0.18307487193881133
vehículo cisterna articulado de productos pulverulentos,2023,reparaciones,0.0406,1.4251,0.02848922882604729
vehículo cisterna articulado de productos pulverulentos,2023,seguros,0.0684,1.4251,0.047996631815311205
vehículo cisterna articulado de productos pulverulentos,2024,amortización del vehículo,0.1546,1.4383,0.10748800667454633
vehículo cisterna articulado de productos pulverulentos,2024,combustible,0.3859,1.4383,0.2683028575401516
vehículo cisterna articulado de productos pulverulentos,2024,consumo de disolución de urea,0.0167,1.4383,0.011610929569630814
vehículo cisterna articulado de productos pulverulentos,2024,costes fiscales,0.0072,1.4383,0.005005909754571369
vehículo cisterna articulado de productos pulverulentos,2024,dietas,0.1614,1.4383,0.11221581033164152
vehículo cisterna articulado de productos pulverulentos,2024,financiación del vehículo,0.0448,1.4383,0.031147882917332965
vehículo cisterna articulado de productos pulverulentos,2024,mantenimiento,0.0721,1.4383,0.050128624070082735
vehículo cisterna articulado de productos pulverulentos,2024,nan,0.0878,1.4383,0.06104428839602309
vehículo cisterna articulado de productos pulverulentos,2024,neumáticos,0.0572,1.4383,0.039769171939094766
vehículo cisterna articulado de productos pulverulentos,2024,peajes,0.0593,1.4383,0.04122922895084475
vehículo cisterna articulado de productos pulverulentos,2024,personal de conducción - salarios,0.2748,1.4383,0.1910588889661406
vehículo cisterna articulado de productos pulverulentos,2024,reparaciones,0.0424,1.4383,0.029479246332475843
vehículo cisterna articulado de productos pulverulentos,2024,seguros,0.0741,1.4383,0.05151915455746368
vehículo frigorífico articulado,2017,amortización del vehículo,0.1419,1.1165,0.1270935960591133
vehículo frigorífico articulado,2017,combustible,0.3285,1.1165,0.2942230183609494
vehículo frigorífico articulado,2017,consumo de disolución de urea,0.0137,1.1165,0.012270488132557099
vehículo frigorífico articulado,2017,costes fiscales,0.0068,1.1165,0.006090461262875055
vehículo frigorífico articulado,2017,dietas,0.115,1.1165,0.10300044782803404
vehículo frigorífico articulado,2017,financiación del vehículo,0.0243,1.1165,0.021764442454097626
vehículo frigorífico articulado,2017,mantenimiento,0.0176,1.1165,0.015763546798029555
vehículo frigorífico articulado,2017,nan,0.0681,1.1165,0.060994178235557535
vehículo frigorífico articulado,2017,neumáticos,0.045,1.1165,0.04030452306314375
vehículo frigorífico articulado,2017,peajes,0.0157,1.1165,0.01406180026869682
vehículo frigorífico articulado,2017,personal de conducción - salarios,0.242,1.1165,0.2167487684729064
vehículo frigorífico articulado,2017,reparaciones,0.0369,1.1165,0.03304970891177788
vehículo frigorífico articulado,2017,seguros,0.061,1.1165,0.05463502015226153
vehículo frigorífico articulado,2018,amortización del vehículo,0.1434,1.1649,0.12310069533865567
vehículo frigorífico articulado,2018,combustible,0.3651,1.1649,0.31341746072624255
vehículo frigorífico articulado,2018,consumo de disolución de urea,0.0139,1.1649,0.011932354708558673
vehículo frigorífico articulado,2018,costes fiscales,0.0069,1.1649,0.005923255215039917
vehículo frigorífico articulado,2018,dietas,0.1172,1.1649,0.10060949437719975
vehículo frigorífico articulado,2018,financiación del vehículo,0.0221,1.1649,0.018971585543823506
vehículo frigorífico articulado,2018,mantenimiento,0.0179,1.1649,0.015366125847712249
vehículo frigorífico articulado,2018,nan,0.0711,1.1649,0.061035281998454795
vehículo frigorífico articulado,2018,neumáticos,0.0451,1.1649,0.03871576959395656
vehículo frigorífico articulado,2018,peajes,0.016,1.1649,0.013735084556614301
vehículo frigorífico articulado,2018,personal de conducción - salarios,0.2466,1.1649,0.21169199072881792
vehículo frigorífico articulado,2018,reparaciones,0.0376,1.1649,0.03227744870804361
vehículo frigorífico articulado,2018,seguros,0.062,1.1649,0.053223452656880416
vehículo frigorífico articulado,2019,amortización del vehículo,0.1447,1.1711,0.12355904704978225
vehículo frigorífico articulado,2019,combustible,0.3601,1.1711,0.3074886858509094
vehículo frigorífico articulado,2019,consumo de disolución de urea,0.0141,1.1711,0.012039962428486038
vehículo frigorífico articulado,2019,costes fiscales,0.007,1.1711,0.005977286312014346
vehículo frigorífico articulado,2019,dietas,0.1191,1.1711,0.10169925710870122
vehículo frigorífico articulado,2019,financiación del vehículo,0.0232,1.1711,0.019810434634104687
vehículo frigorífico articulado,2019,mantenimiento,0.0182,1.1711,0.015540944411237299
vehículo frigorífico articulado,2019,nan,0.0715,1.1711,0.06105371018700367
vehículo frigorífico articulado,2019,neumáticos,0.0449,1.1711,0.03834002220134916
vehículo frigorífico articulado,2019,peajes,0.0163,1.1711,0.013918538126547688
vehículo frigorífico articulado,2019,personal de conducción - salarios,0.2504,1.1711,0.21381607036119887
vehículo frigorífico articulado,2019,reparaciones,0.0382,1.1711,0.032618905302706856
vehículo frigorífico articulado,2019,seguros,0.0634,1.1711,0.054137136025958495
vehículo frigorífico articulado,2020,amortización del vehículo,0.146,1.1326,0.12890693978456647
vehículo frigorífico articulado,2020,combustible,0.317,1.1326,0.27988698569662723
vehículo frigorífico articulado,2020,consumo de disolución de urea,0.0144,1.1326,0.012714109129436693
vehículo frigorífico articulado,2020,costes fiscales,0.007,1.1326,0.006180469715698393
vehículo frigorífico articulado,2020,dietas,0.1207,1.1326,0.10656895638354229
vehículo frigorífico articulado,2020,financiación del vehículo,0.0218,1.1326,0.019247748543174993
vehículo frigorífico articulado,2020,mantenimiento,0.0185,1.1326,0.01633409853434575
vehículo frigorífico articulado,2020,nan,0.0691,1.1326,0.06101006533639413
vehículo frigorífico articulado,2020,neumáticos,0.0455,1.1326,0.040173053152039555
vehículo frigorífico articulado,2020,peajes,0.0163,1.1326,0.014391665195126257
vehículo frigorífico articulado,2020,personal de conducción - salarios,0.2539,1.1326,0.22417446583083173
vehículo frigorífico articulado,2020,reparaciones,0.0389,1.1326,0.03434575313438107
vehículo frigorífico articulado,2020,seguros,0.0635,1.1326,0.05606568956383542
vehículo frigorífico articulado,2021,amortización del vehículo,0.1475,1.1961,0.12331744837388178
vehículo frigorífico articulado,2021,combustible,0.3641,1.1961,0.3044059861215617
vehículo frigorífico articulado,2021,consumo de disolución de urea,0.0147,1.1961,0.012289942312515676
vehículo frigorífico articulado,2021,costes fiscales,0.0071,1.1961,0.005935958531895327
vehículo frigorífico articulado,2021,dietas,0.123,1.1961,0.10283421118635566
vehículo frigorífico articulado,2021,financiación del vehículo,0.0226,1.1961,0.01889474124237104
vehículo frigorífico articulado,2021,mantenimiento,0.0189,1.1961,0.01580135440180587
vehículo frigorífico articulado,2021,nan,0.073,1.1961,0.061031686313853355
vehículo frigorífico articulado,2021,neumáticos,0.0464,1.1961,0.03879274308168213
vehículo frigorífico articulado,2021,peajes,0.0164,1.1961,0.013711228158180756
vehículo frigorífico articulado,2021,personal de conducción - salarios,0.2586,1.1961,0.21620265864058189
vehículo frigorífico articulado,2021,reparaciones,0.0397,1.1961,0.03319120474876683
vehículo frigorífico articulado,2021,seguros,0.0641,1.1961,0.053590836886547956
vehículo frigorífico articulado,2022,amortización del vehículo,0.1522,1.4243999999999999,0.10685200786295986
vehículo frigorífico articulado,2022,combustible,0.5544,1.4243999999999999,0.3892165122156698
vehículo frigorífico articulado,2022,consumo de disolución de urea,0.0152,1.4243999999999999,0.010671159786576805
vehículo frigorífico articulado,2022,costes fiscales,0.0075,1.4243999999999999,0.005265374894692502
vehículo frigorífico articulado,2022,dietas,0.1247,1.4243999999999999,0.08754563324908735
vehículo frigorífico articulado,2022,financiación del vehículo,0.0277,1.4243999999999999,0.01944678461106431
vehículo frigorífico articulado,2022,mantenimiento,0.0196,1.4243999999999999,0.013760179724796406
vehículo frigorífico articulado,2022,nan,0.0869,1.4243999999999999,0.06100814377983713
vehículo frigorífico articulado,2022,neumáticos,0.0506,1.4243999999999999,0.035523729289525414
vehículo frigorífico articulado,2022,peajes,0.0174,1.4243999999999999,0.012215669755686605
vehículo frigorífico articulado,2022,personal de conducción - salarios,0.2623,1.4243999999999999,0.18414771131704577
vehículo frigorífico articulado,2022,reparaciones,0.0412,1.4243999999999999,0.028924459421510815
vehículo frigorífico articulado,2022,seguros,0.0647,1.4243999999999999,0.045422634091547315
vehículo frigorífico articulado,2023,amortización del vehículo,0.1576,1.4041,0.11224271775514565
vehículo frigorífico articulado,2023,combustible,0.4838,1.4041,0.344562353108753
vehículo frigorífico articulado,2023,consumo de disolución de urea,0.0162,1.4041,0.011537639769247205
vehículo frigorífico articulado,2023,costes fiscales,0.0079,1.4041,0.005626379887472403
vehículo frigorífico articulado,2023,dietas,0.1292,1.4041,0.09201623815967525
vehículo frigorífico articulado,2023,financiación del vehículo,0.0463,1.4041,0.032974859340502816
vehículo frigorífico articulado,2023,mantenimiento,0.0209,1.4041,0.014884979702300407
vehículo frigorífico articulado,2023,nan,0.0857,1.4041,0.06103553877928923
vehículo frigorífico articulado,2023,neumáticos,0.0556,1.4041,0.03959831920803362
vehículo frigorífico articulado,2023,peajes,0.0185,1.4041,0.013175699736486005
vehículo frigorífico articulado,2023,personal de conducción - salarios,0.2718,1.4041,0.19357595612848089
vehículo frigorífico articulado,2023,reparaciones,0.0438,1.4041,0.031194359376112812
vehículo frigorífico articulado,2023,seguros,0.0668,1.4041,0.04757495904850082
vehículo frigorífico articulado,2024,amortización del vehículo,0.1612,1.4085,0.1144479943201988
vehículo frigorífico articulado,2024,combustible,0.4502,1.4085,0.3196308129215477
vehículo frigorífico articulado,2024,consumo de disolución de urea,0.0169,1.4085,0.01199858004969826
vehículo frigorífico articulado,2024,costes fiscales,0.0082,1.4085,0.0058217962371317
vehículo frigorífico articulado,2024,dietas,0.1361,1.4085,0.09662761803336882
vehículo frigorífico articulado,2024,financiación del vehículo,0.0476,1.4085,0.03379481718139865
vehículo frigorífico articulado,2024,mantenimiento,0.0218,1.4085,0.015477458288959885
vehículo frigorífico articulado,2024,nan,0.086,1.4085,0.06105786297479587
vehículo frigorífico articulado,2024,neumáticos,0.0572,1.4085,0.040610578629747957
vehículo frigorífico articulado,2024,peajes,0.019,1.4085,0.013489527866524671
vehículo frigorífico articulado,2024,personal de conducción - salarios,0.2863,1.4085,0.2032658856940007
vehículo frigorífico articulado,2024,reparaciones,0.0457,1.4085,0.03244586439474618
vehículo frigorífico articulado,2024,seguros,0.0723,1.4085,0.05133120340788072
vehículo frigorífico articulado en transporte internacional,2017,amortización del vehículo,0.1433,1.2507000000000001,0.11457583753098265
vehículo frigorífico articulado en transporte internacional,2017,combustible,0.3496,1.2507000000000001,0.27952346685855917
vehículo frigorífico articulado en transporte internacional,2017,consumo de disolución de urea,0.0137,1.2507000000000001,0.010953865835132325
vehículo frigorífico articulado en transporte internacional,2017,costes fiscales,0.0056,1.2507000000000001,0.00447749260414168
vehículo frigorífico articulado en transporte internacional,2017,dietas,0.1749,1.2507000000000001,0.13984168865435354
vehículo frigorífico articulado en transporte internacional,2017,financiación del vehículo,0.0229,1.2507000000000001,0.018309746541936515
vehículo frigorífico articulado en transporte internacional,2017,mantenimiento,0.0176,1.2507000000000001,0.01407211961301671
vehículo frigorífico articulado en transporte internacional,2017,nan,0.0763,1.2507000000000001,0.061005836731430396
vehículo frigorífico articulado en transporte internacional,2017,neumáticos,0.045,1.2507000000000001,0.03597985128328136
vehículo frigorífico articulado en transporte internacional,2017,peajes,0.1012,1.2507000000000001,0.08091468777484608
vehículo frigorífico articulado en transporte internacional,2017,personal de conducción - salarios,0.2149,1.2507000000000001,0.17182377868393697
vehículo frigorífico articulado en transporte internacional,2017,reparaciones,0.0369,1.2507000000000001,0.029503478052290717
vehículo frigorífico articulado en transporte internacional,2017,seguros,0.0488,1.2507000000000001,0.03901814983609179
vehículo frigorífico articulado en transporte internacional,2018,amortización del vehículo,0.1448,1.3133,0.11025660549760148
vehículo frigorífico articulado en transporte internacional,2018,combustible,0.3974,1.3133,0.30259651260184267
vehículo frigorífico articulado en transporte internacional,2018,consumo de disolución de urea,0.0139,1.3133,0.01058402497525318
vehículo frigorífico articulado en transporte internacional,2018,costes fiscales,0.0057,1.3133,0.004340211680499506
vehículo frigorífico articulado en transporte internacional,2018,dietas,0.1783,1.3133,0.13576486712860733
vehículo frigorífico articulado en transporte internacional,2018,financiación del vehículo,0.0208,1.3133,0.015837965430594684
vehículo frigorífico articulado en transporte internacional,2018,mantenimiento,0.0179,1.3133,0.01362978755805985
vehículo frigorífico articulado en transporte internacional,2018,nan,0.0802,1.3133,0.06106753978527374
vehículo frigorífico articulado en transporte internacional,2018,neumáticos,0.0451,1.3133,0.03434097312114521
vehículo frigorífico articulado en transporte internacional,2018,peajes,0.103,1.3133,0.07842838650727176
vehículo frigorífico articulado en transporte internacional,2018,personal de conducción - salarios,0.219,1.3133,0.1667555014086652
vehículo frigorífico articulado en transporte internacional,2018,reparaciones,0.0376,1.3133,0.028630168278382703
vehículo frigorífico articulado en transporte internacional,2018,seguros,0.0496,1.3133,0.03776745602680271
vehículo frigorífico articulado en transporte internacional,2019,amortización del vehículo,0.1461,1.3227,0.11045588568836472
vehículo frigorífico articulado en transporte internacional,2019,combustible,0.3939,1.3227,0.29779995463823994
vehículo frigorífico articulado en transporte internacional,2019,consumo de disolución de urea,0.0141,1.3227,0.01066001360852801
vehículo frigorífico articulado en transporte internacional,2019,costes fiscales,0.0058,1.3227,0.004384970136841309
vehículo frigorífico articulado en transporte internacional,2019,dietas,0.1811,1.3227,0.1369169123762002
vehículo frigorífico articulado en transporte internacional,2019,financiación del vehículo,0.0218,1.3227,0.01648143947985182
vehículo frigorífico articulado en transporte internacional,2019,mantenimiento,0.0182,1.3227,0.013759733877674455
vehículo frigorífico articulado en transporte internacional,2019,nan,0.0807,1.3227,0.06101156724880925
vehículo frigorífico articulado en transporte internacional,2019,neumáticos,0.0449,1.3227,0.03394571709382324
vehículo frigorífico articulado en transporte internacional,2019,peajes,0.1048,1.3227,0.07923187419671884
vehículo frigorífico articulado en transporte internacional,2019,personal de conducción - salarios,0.2224,1.3227,0.16814092386784607
vehículo frigorífico articulado en transporte internacional,2019,reparaciones,0.0382,1.3227,0.028880320556437588
vehículo frigorífico articulado en transporte internacional,2019,seguros,0.0507,1.3227,0.03833068723066455
vehículo frigorífico articulado en transporte internacional,2020,amortización del vehículo,0.1474,1.2823,0.1149496997582469
vehículo frigorífico articulado en transporte internacional,2020,combustible,0.3485,1.2823,0.2717772752086095
vehículo frigorífico articulado en transporte internacional,2020,consumo de disolución de urea,0.0144,1.2823,0.011229821414645558
vehículo frigorífico articulado en transporte internacional,2020,costes fiscales,0.0058,1.2823,0.0045231225142322385
vehículo frigorífico articulado en transporte internacional,2020,dietas,0.1836,1.2823,0.1431802230367309
vehículo frigorífico articulado en transporte internacional,2020,financiación del vehículo,0.0206,1.2823,0.016064883412617952
vehículo frigorífico articulado en transporte internacional,2020,mantenimiento,0.0185,1.2823,0.01442720112298214
vehículo frigorífico articulado en transporte internacional,2020,nan,0.0783,1.2823,0.061062153942135225
vehículo frigorífico articulado en transporte internacional,2020,neumáticos,0.0455,1.2823,0.03548311627544257
vehículo frigorífico articulado en transporte internacional,2020,peajes,0.1046,1.2823,0.08157217499805038
vehículo frigorífico articulado en transporte internacional,2020,personal de conducción - salarios,0.2254,1.2823,0.175777899087577
vehículo frigorífico articulado en transporte internacional,2020,reparaciones,0.0389,1.2823,0.030336114793730013
vehículo frigorífico articulado en transporte internacional,2020,seguros,0.0508,1.2823,0.039616314434999605
vehículo frigorífico articulado en transporte internacional,2021,amortización del vehículo,0.1489,1.345,0.11070631970260224
vehículo frigorífico articulado en transporte internacional,2021,combustible,0.3939,1.345,0.2928624535315985
vehículo frigorífico articulado en transporte internacional,2021,consumo de disolución de urea,0.0147,1.345,0.010929368029739777
vehículo frigorífico articulado en transporte internacional,2021,costes fiscales,0.0058,1.345,0.004312267657992565
vehículo frigorífico articulado en transporte internacional,2021,dietas,0.187,1.345,0.13903345724907062
vehículo frigorífico articulado en transporte internacional,2021,financiación del vehículo,0.0213,1.345,0.0158364312267658
vehículo frigorífico articulado en transporte internacional,2021,mantenimiento,0.0189,1.345,0.014052044609665427
vehículo frigorífico articulado en transporte internacional,2021,nan,0.0821,1.345,0.061040892193308556
