year,comunidad,tipo_transporte,tipo_desplazamiento,tipo_mercancia,unidad,valor,valor_toneladas
2023,cantabria,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,118.92,118920.0
2023,castilla - la mancha,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,622.78,622780.0
2023,castilla - la mancha,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,1538.86,1538860.0
2023,castilla - la mancha,transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,331.54,331540.0
2023,castilla - la mancha,transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,33.57,33570.0
2023,castilla - la mancha,transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,19.79,19790.0
2023,castilla - la mancha,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,7501.22,7501220.0
2023,castilla - la mancha,transporte intrarregional,intramunicipal,abonos,miles de toneladas,489.79,489790.0
2023,castilla - la mancha,transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,14.93,14930.0
2023,castilla - la mancha,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1364.28,1364280.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,5069.23,5069230.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,8953.92,8953920.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,miles de toneladas,41.11,41110.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,2213.0,2213000.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,216.9,216900.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,248.13,248130.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,17447.91,17447910.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,1489.93,1489930.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,587.96,587960.0
2023,castilla - la mancha,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,4754.44,4754440.0
2023,castilla - la mancha,transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,4628.69,4628690.0
2023,castilla - la mancha,transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,11553.42,11553420.0
2023,castilla - la mancha,transporte interregional,expedido,combustibles minerales sólidos,miles de toneladas,333.65,333650.0
2023,castilla - la mancha,transporte interregional,expedido,productos petrolíferos,miles de toneladas,688.96,688960.0
2023,castilla - la mancha,transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,283.01,283010.0
2023,castilla - la mancha,transporte interregional,expedido,productos metalúrgicos,miles de toneladas,560.44,560440.0
2023,castilla - la mancha,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,12184.63,12184630.0
2023,castilla - la mancha,transporte interregional,expedido,abonos,miles de toneladas,748.25,748250.0
2023,castilla - la mancha,transporte interregional,expedido,productos químicos,miles de toneladas,1615.07,1615070.0
2023,castilla - la mancha,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,12716.97,12716970.0
2023,castilla - la mancha,transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,5092.88,5092880.0
2023,castilla - la mancha,transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,10082.5,10082500.0
2023,castilla - la mancha,transporte interregional,recibido,productos petrolíferos,miles de toneladas,1539.68,1539680.0
2023,castilla - la mancha,transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,161.74,161740.0
2023,castilla - la mancha,transporte interregional,recibido,productos metalúrgicos,miles de toneladas,1273.71,1273710.0
2023,castilla - la mancha,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,8685.78,8685780.0
2023,castilla - la mancha,transporte interregional,recibido,abonos,miles de toneladas,1426.17,1426170.0
2023,castilla - la mancha,transporte interregional,recibido,productos químicos,miles de toneladas,1875.42,1875420.0
2023,castilla - la mancha,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,10883.14,10883140.0
2023,castilla - la mancha,transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,138.19,138190.0
2023,castilla - la mancha,transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,706.37,706370.0
2023,castilla - la mancha,transporte internacional,expedido,productos petrolíferos,miles de toneladas,44.06,44060.0
2023,castilla - la mancha,transporte internacional,expedido,productos metalúrgicos,miles de toneladas,76.51,76510.0
2023,castilla - la mancha,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,98.55,98550.0
2023,castilla - la mancha,transporte internacional,expedido,abonos,miles de toneladas,35.87,35870.0
2023,castilla - la mancha,transporte internacional,expedido,productos químicos,miles de toneladas,79.43,79430.0
2023,castilla - la mancha,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,545.45,545450.0
2023,castilla - la mancha,transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,63.13,63130.0
2023,castilla - la mancha,transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,583.04,583040.0
2023,castilla - la mancha,transporte internacional,recibido,productos metalúrgicos,miles de toneladas,130.21,130210.00000000001
2023,castilla - la mancha,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,53.6,53600.0
2023,castilla - la mancha,transporte internacional,recibido,abonos,miles de toneladas,18.37,18370.0
2023,castilla - la mancha,transporte internacional,recibido,productos químicos,miles de toneladas,91.56,91560.0
2023,castilla - la mancha,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,735.99,735990.0
2023,castilla y león,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,1315.39,1315390.0
2023,castilla y león,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,3098.69,3098690.0
2023,castilla y león,transporte intrarregional,intramunicipal,combustibles minerales sólidos,miles de toneladas,1.62,1620.0
2023,castilla y león,transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,458.01,458010.0
2023,castilla y león,transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,7.13,7130.0
2023,castilla y león,transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,100.29,100290.0
2023,castilla y león,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,5404.47,5404470.0
2023,castilla y león,transporte intrarregional,intramunicipal,abonos,miles de toneladas,841.34,841340.0
2023,castilla y león,transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,65.73,65730.0
2023,castilla y león,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,2406.02,2406020.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,14867.75,14867750.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,11024.68,11024680.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,miles de toneladas,49.11,49110.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,3620.69,3620690.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,205.32,205320.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,407.18,407180.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,23331.73,23331730.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,2007.38,2007380.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,422.14,422140.0
2023,castilla y león,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,7928.67,7928670.0
2023,castilla y león,transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,3767.37,3767370.0
2023,castilla y león,transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,10698.34,10698340.0
2023,castilla y león,transporte interregional,expedido,combustibles minerales sólidos,miles de toneladas,17.9,17900.0
2023,castilla y león,transporte interregional,expedido,productos petrolíferos,miles de toneladas,250.68,250680.0
2023,castilla y león,transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,874.06,874060.0
2023,castilla y león,transporte interregional,expedido,productos metalúrgicos,miles de toneladas,1479.57,1479570.0
2023,castilla y león,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,7045.34,7045340.0
2023,castilla y león,transporte interregional,expedido,abonos,miles de toneladas,349.0,349000.0
2023,castilla y león,transporte interregional,expedido,productos químicos,miles de toneladas,1313.84,1313840.0
2023,castilla y león,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,9115.01,9115010.0
2023,castilla y león,transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,6368.67,6368670.0
2023,castilla y león,transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,7306.35,7306350.0
2023,castilla y león,transporte interregional,recibido,combustibles minerales sólidos,miles de toneladas,95.89,95890.0
2023,castilla y león,transporte interregional,recibido,productos petrolíferos,miles de toneladas,1135.01,1135010.0
2023,castilla y león,transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,411.75,411750.0
2023,castilla y león,transporte interregional,recibido,productos metalúrgicos,miles de toneladas,1548.38,1548380.0
2023,castilla y león,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,2957.6,2957600.0
2023,castilla y león,transporte interregional,recibido,abonos,miles de toneladas,958.39,958390.0
2023,castilla y león,transporte interregional,recibido,productos químicos,miles de toneladas,1343.84,1343840.0
2023,castilla y león,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,8320.45,8320450.000000001
2023,castilla y león,transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,175.13,175130.0
2023,castilla y león,transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,669.19,669190.0
2023,castilla y león,transporte internacional,expedido,combustibles minerales sólidos,miles de toneladas,18.72,18720.0
2023,castilla y león,transporte internacional,expedido,productos petrolíferos,miles de toneladas,17.5,17500.0
2023,castilla y león,transporte internacional,expedido,productos metalúrgicos,miles de toneladas,119.0,119000.0
2023,castilla y león,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,242.39,242390.0
2023,castilla y león,transporte internacional,expedido,productos químicos,miles de toneladas,155.73,155730.0
2023,castilla y león,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1033.79,1033790.0
2023,castilla y león,transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,326.91,326910.0
2023,castilla y león,transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,354.84,354840.0
2023,castilla y león,transporte internacional,recibido,minerales y residuos para refundición,miles de toneladas,17.83,17830.0
2023,castilla y león,transporte internacional,recibido,productos metalúrgicos,miles de toneladas,65.14,65140.0
2023,castilla y león,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,18.59,18590.0
2023,castilla y león,transporte internacional,recibido,abonos,miles de toneladas,77.64,77640.0
2023,castilla y león,transporte internacional,recibido,productos químicos,miles de toneladas,115.93,115930.0
2023,castilla y león,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,705.66,705660.0
2023,cataluña,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,1155.37,1155370.0
2023,cataluña,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,4686.15,4686150.0
2023,cataluña,transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,260.35,260350.00000000003
2023,cataluña,transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,868.01,868010.0
2023,cataluña,transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,185.25,185250.0
2023,cataluña,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,10145.1,10145100.0
2023,cataluña,transporte intrarregional,intramunicipal,abonos,miles de toneladas,355.82,355820.0
2023,cataluña,transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,2249.04,2249040.0
2023,cataluña,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,7028.54,7028540.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,14183.85,14183850.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,31555.23,31555230.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,combustibles minerales sólidos,miles de toneladas,126.36,126360.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,6035.05,6035050.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,2463.1,2463100.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,3666.07,3666070.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,51803.19,51803190.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,1259.75,1259750.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,9305.06,9305060.0
2023,cataluña,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,39813.95,39813950.0
2023,cataluña,transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,5401.54,5401540.0
2023,cataluña,transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,10290.73,10290730.0
2023,cataluña,transporte interregional,expedido,combustibles minerales sólidos,miles de toneladas,60.09,60090.0
2023,cataluña,transporte interregional,expedido,productos petrolíferos,miles de toneladas,690.08,690080.0
2023,cataluña,transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,713.81,713810.0
2023,cataluña,transporte interregional,expedido,productos metalúrgicos,miles de toneladas,1856.95,1856950.0
2023,cataluña,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,2406.38,2406380.0
2023,cataluña,transporte interregional,expedido,abonos,miles de toneladas,414.13,414130.0
2023,cataluña,transporte interregional,expedido,productos químicos,miles de toneladas,3962.84,3962840.0
2023,cataluña,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,16160.86,16160860.0
2023,cataluña,transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,5957.88,5957880.0
2023,cataluña,transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,10407.02,10407020.0
2023,cataluña,transporte interregional,recibido,combustibles minerales sólidos,miles de toneladas,20.78,20780.0
2023,cataluña,transporte interregional,recibido,productos petrolíferos,miles de toneladas,46.88,46880.0
2023,cataluña,transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,510.47,510470.0
2023,cataluña,transporte interregional,recibido,productos metalúrgicos,miles de toneladas,1928.06,1928060.0
2023,cataluña,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,2991.52,2991520.0
2023,cataluña,transporte interregional,recibido,abonos,miles de toneladas,316.51,316510.0
2023,cataluña,transporte interregional,recibido,productos químicos,miles de toneladas,2286.74,2286740.0
2023,cataluña,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,13603.92,13603920.0
2023,cataluña,transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,1373.01,1373010.0
2023,cataluña,transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,2261.99,2261990.0
2023,cataluña,transporte internacional,expedido,combustibles minerales sólidos,miles de toneladas,35.97,35970.0
2023,cataluña,transporte internacional,expedido,productos petrolíferos,miles de toneladas,215.15,215150.0
2023,cataluña,transporte internacional,expedido,minerales y residuos para refundición,miles de toneladas,56.22,56220.0
2023,cataluña,transporte internacional,expedido,productos metalúrgicos,miles de toneladas,552.92,552920.0
2023,cataluña,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,1784.27,1784270.0
2023,cataluña,transporte internacional,expedido,abonos,miles de toneladas,53.55,53550.0
2023,cataluña,transporte internacional,expedido,productos químicos,miles de toneladas,1473.77,1473770.0
2023,cataluña,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,3158.14,3158140.0
2023,cataluña,transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,1813.84,1813840.0
2023,cataluña,transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,1887.93,1887930.0
2023,cataluña,transporte internacional,recibido,productos petrolíferos,miles de toneladas,34.37,34370.0
2023,cataluña,transporte internacional,recibido,minerales y residuos para refundición,miles de toneladas,732.02,732020.0
2023,cataluña,transporte internacional,recibido,productos metalúrgicos,miles de toneladas,339.54,339540.0
2023,cataluña,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,257.38,257380.0
2023,cataluña,transporte internacional,recibido,abonos,miles de toneladas,133.09,133090.0
2023,cataluña,transporte internacional,recibido,productos químicos,miles de toneladas,1307.64,1307640.0
2023,cataluña,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,4032.87,4032870.0
2023,comunitat valenciana,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,1346.45,1346450.0
2023,comunitat valenciana,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,1298.06,1298060.0
2023,comunitat valenciana,transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,417.7,417700.0
2023,comunitat valenciana,transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,95.05,95050.0
2023,comunitat valenciana,transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,2104.35,2104350.0
2023,comunitat valenciana,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,21640.71,21640710.0
2023,comunitat valenciana,transporte intrarregional,intramunicipal,abonos,miles de toneladas,1153.48,1153480.0
2023,comunitat valenciana,transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,1252.15,1252150.0
2023,comunitat valenciana,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,5783.13,5783130.0
2023,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,8863.92,8863920.0
2023,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,15818.35,15818350.0
2023,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,4638.65,4638650.0
2023,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,689.33,689330.0
2023,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,1575.28,1575280.0
2023,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,69220.52,69220520.0
2023,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,1853.92,1853920.0
2023,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,3460.18,3460180.0
2023,comunitat valenciana,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,25371.09,25371090.0
2023,comunitat valenciana,transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,5011.73,5011730.0
2023,comunitat valenciana,transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,11846.08,11846080.0
2023,comunitat valenciana,transporte interregional,expedido,productos petrolíferos,miles de toneladas,861.49,861490.0
2023,comunitat valenciana,transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,1195.62,1195620.0
2023,comunitat valenciana,transporte interregional,expedido,productos metalúrgicos,miles de toneladas,2655.3,2655300.0
2023,comunitat valenciana,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,6386.9,6386900.0
2023,comunitat valenciana,transporte interregional,expedido,abonos,miles de toneladas,1988.16,1988160.0
2023,comunitat valenciana,transporte interregional,expedido,productos químicos,miles de toneladas,2638.24,2638240.0
2023,comunitat valenciana,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,16106.84,16106840.0
2023,comunitat valenciana,transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,6242.56,6242560.0
2023,comunitat valenciana,transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,12001.35,12001350.0
2023,comunitat valenciana,transporte interregional,recibido,combustibles minerales sólidos,miles de toneladas,160.04,160040.0
2023,comunitat valenciana,transporte interregional,recibido,productos petrolíferos,miles de toneladas,1293.26,1293260.0
2023,comunitat valenciana,transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,435.07,435070.0
2023,comunitat valenciana,transporte interregional,recibido,productos metalúrgicos,miles de toneladas,1622.72,1622720.0
2023,comunitat valenciana,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,11270.68,11270680.0
2023,comunitat valenciana,transporte interregional,recibido,abonos,miles de toneladas,634.86,634860.0
2023,comunitat valenciana,transporte interregional,recibido,productos químicos,miles de toneladas,2924.59,2924590.0
2023,comunitat valenciana,transporte interregional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,14241.68,14241680.0
2023,comunitat valenciana,transporte internacional,expedido,productos agrícolas y animales vivos,miles de toneladas,2210.4,2210400.0
2023,comunitat valenciana,transporte internacional,expedido,productos alimenticios y forrajes,miles de toneladas,509.98,509980.0
2023,comunitat valenciana,transporte internacional,expedido,productos metalúrgicos,miles de toneladas,152.06,152060.0
2023,comunitat valenciana,transporte internacional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,935.48,935480.0
2023,comunitat valenciana,transporte internacional,expedido,abonos,miles de toneladas,37.9,37900.0
2023,comunitat valenciana,transporte internacional,expedido,productos químicos,miles de toneladas,203.19,203190.0
2023,comunitat valenciana,transporte internacional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1346.88,1346880.0
2023,comunitat valenciana,transporte internacional,recibido,productos agrícolas y animales vivos,miles de toneladas,407.43,407430.0
2023,comunitat valenciana,transporte internacional,recibido,productos alimenticios y forrajes,miles de toneladas,305.83,305830.0
2023,comunitat valenciana,transporte internacional,recibido,productos petrolíferos,miles de toneladas,35.79,35790.0
2023,comunitat valenciana,transporte internacional,recibido,productos metalúrgicos,miles de toneladas,104.4,104400.0
2023,comunitat valenciana,transporte internacional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,121.36,121360.0
2023,comunitat valenciana,transporte internacional,recibido,abonos,miles de toneladas,17.51,17510.0
2023,comunitat valenciana,transporte internacional,recibido,productos químicos,miles de toneladas,244.99,244990.0
2023,comunitat valenciana,transporte internacional,recibido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1573.71,1573710.0
2023,extremadura,transporte intrarregional,intramunicipal,productos agrícolas y animales vivos,miles de toneladas,248.29,248290.0
2023,extremadura,transporte intrarregional,intramunicipal,productos alimenticios y forrajes,miles de toneladas,376.92,376920.0
2023,extremadura,transporte intrarregional,intramunicipal,combustibles minerales sólidos,miles de toneladas,43.75,43750.0
2023,extremadura,transporte intrarregional,intramunicipal,productos petrolíferos,miles de toneladas,391.76,391760.0
2023,extremadura,transporte intrarregional,intramunicipal,minerales y residuos para refundición,miles de toneladas,506.14,506140.0
2023,extremadura,transporte intrarregional,intramunicipal,productos metalúrgicos,miles de toneladas,5.89,5890.0
2023,extremadura,transporte intrarregional,intramunicipal,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,6583.45,6583450.0
2023,extremadura,transporte intrarregional,intramunicipal,productos químicos,miles de toneladas,5.36,5360.0
2023,extremadura,transporte intrarregional,intramunicipal,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,515.89,515890.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos agrícolas y animales vivos,miles de toneladas,3232.76,3232760.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos alimenticios y forrajes,miles de toneladas,3192.46,3192460.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos petrolíferos,miles de toneladas,1390.4,1390400.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,minerales y residuos para refundición,miles de toneladas,76.03,76030.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos metalúrgicos,miles de toneladas,133.27,133270.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,11821.38,11821380.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,abonos,miles de toneladas,141.95,141950.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,productos químicos,miles de toneladas,72.81,72810.0
2023,extremadura,transporte intrarregional,intermunicipal intrarregional,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1578.81,1578810.0
2023,extremadura,transporte interregional,expedido,productos agrícolas y animales vivos,miles de toneladas,1263.79,1263790.0
2023,extremadura,transporte interregional,expedido,productos alimenticios y forrajes,miles de toneladas,2597.78,2597780.0
2023,extremadura,transporte interregional,expedido,productos petrolíferos,miles de toneladas,16.36,16360.0
2023,extremadura,transporte interregional,expedido,minerales y residuos para refundición,miles de toneladas,83.61,83610.0
2023,extremadura,transporte interregional,expedido,productos metalúrgicos,miles de toneladas,675.81,675810.0
2023,extremadura,transporte interregional,expedido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,560.53,560530.0
2023,extremadura,transporte interregional,expedido,abonos,miles de toneladas,87.62,87620.0
2023,extremadura,transporte interregional,expedido,productos químicos,miles de toneladas,504.08,504080.0
2023,extremadura,transporte interregional,expedido,"máquinas, vehículos, objetos manufacturados y transacciones especiales",miles de toneladas,1876.16,1876160.0
2023,extremadura,transporte interregional,recibido,productos agrícolas y animales vivos,miles de toneladas,2266.86,2266860.0
2023,extremadura,transporte interregional,recibido,productos alimenticios y forrajes,miles de toneladas,3008.34,3008340.0
2023,extremadura,transporte interregional,recibido,productos petrolíferos,miles de toneladas,67.7,67700.0
2023,extremadura,transporte interregional,recibido,minerales y residuos para refundición,miles de toneladas,551.63,551630.0
2023,extremadura,transporte interregional,recibido,productos metalúrgicos,miles de toneladas,296.99,296990.0
2023,extremadura,transporte interregional,recibido,minerales en bruto o manufacturados y materiales de construcción,miles de toneladas,915.3,915300.0
2023,extremadura,transporte interregional,recibido,abonos,miles de toneladas,267.09,267090.0
