año,comunidad_origen,comunidad_destino,valor
2022,"Asturias, Principado de",Galicia,398.03
2022,"Asturias, Principado de","Madrid, Comunidad de",303.92
2022,"Asturias, Principado de","Murcia, Región de",153.2
2022,"Asturias, Principado de","Navarra, Comunidad Foral de",114.99
2022,"Asturias, Principado de",País Vasco,403.19
2022,"Asturias, Principado de","Rioja, La",9.87
2022,Cantabria,Andalucía,188.14
2022,Cantabria,Aragón,128.05
2022,Cantabria,"Asturias, Principado de",162.48
2022,Cantabria,Cantabria,319.59
2022,Cantabria,Castilla - La Mancha,206.9
2022,Cantabria,Castilla y León,539.54
2022,Cantabria,Cataluña,271.04
2022,Cantabria,Comunitat Valenciana,78.5
2022,Cantabria,Extremadura,14.18
2022,Cantabria,Galicia,122.93
2022,Cantabria,"Madrid, Comunidad de",417.87
2022,Cantabria,"Murcia, Región de",25.44
2022,Cantabria,"Navarra, Comunidad Foral de",86.62
2022,Cantabria,País Vasco,299.01
2022,Cantabria,"Rioja, La",40.41
2022,Castilla - La Mancha,Andalucía,2279.0
2022,Castilla - La Mancha,Aragón,474.01
2022,Castilla - La Mancha,"Asturias, Principado de",164.41
2022,Castilla - La Mancha,Cantabria,201.49
2022,Castilla - La Mancha,Castilla - La Mancha,2993.28
2022,Castilla - La Mancha,Castilla y León,589.39
2022,Castilla - La Mancha,Cataluña,1377.89
2022,Castilla - La Mancha,Comunitat Valenciana,2329.51
2022,Castilla - La Mancha,Extremadura,433.91
2022,Castilla - La Mancha,Galicia,512.21
2022,Castilla - La Mancha,"Madrid, Comunidad de",1622.81
2022,Castilla - La Mancha,"Murcia, Región de",716.36
2022,Castilla - La Mancha,"Navarra, Comunidad Foral de",127.33
2022,Castilla - La Mancha,País Vasco,431.84
2022,Castilla - La Mancha,"Rioja, La",69.44
2022,Castilla y León,Andalucía,1290.06
2022,Castilla y León,Aragón,604.59
2022,Castilla y León,"Asturias, Principado de",536.85
2022,Castilla y León,Cantabria,513.35
2022,Castilla y León,Castilla - La Mancha,1045.62
2022,Castilla y León,Castilla y León,4192.4
2022,Castilla y León,Cataluña,1618.27
2022,Castilla y León,Comunitat Valenciana,1389.2
2022,Castilla y León,Extremadura,355.58
2022,Castilla y León,Galicia,1323.15
2022,Castilla y León,"Madrid, Comunidad de",1236.73
2022,Castilla y León,"Murcia, Región de",384.74
2022,Castilla y León,"Navarra, Comunidad Foral de",402.53
2022,Castilla y León,País Vasco,940.27
2022,Castilla y León,"Rioja, La",159.42
2022,Cataluña,Andalucía,2684.63
2022,Cataluña,Aragón,2432.9
2022,Cataluña,"Asturias, Principado de",219.78
2022,Cataluña,Cantabria,380.86
2022,Cataluña,Castilla - La Mancha,1056.03
2022,Cataluña,Castilla y León,1418.85
2022,Cataluña,Cataluña,9244.31
2022,Cataluña,Comunitat Valenciana,2803.05
2022,Cataluña,Extremadura,164.6
2022,Cataluña,Galicia,935.05
2022,Cataluña,"Madrid, Comunidad de",2438.13
2022,Cataluña,"Murcia, Región de",728.46
2022,Cataluña,"Navarra, Comunidad Foral de",442.55
2022,Cataluña,País Vasco,1218.56
2022,Cataluña,"Rioja, La",205.67
2022,Comunitat Valenciana,Andalucía,3099.62
2022,Comunitat Valenciana,Aragón,1019.93
2022,Comunitat Valenciana,"Asturias, Principado de",169.49
2022,Comunitat Valenciana,Cantabria,178.69
2022,Comunitat Valenciana,Castilla - La Mancha,2178.94
2022,Comunitat Valenciana,Castilla y León,1266.12
2022,Comunitat Valenciana,Cataluña,2703.43
2022,Comunitat Valenciana,Comunitat Valenciana,5657.88
2022,Comunitat Valenciana,Extremadura,300.58
2022,Comunitat Valenciana,Galicia,545.75
2022,Comunitat Valenciana,"Madrid, Comunidad de",2361.48
2022,Comunitat Valenciana,"Murcia, Región de",1197.66
2022,Comunitat Valenciana,"Navarra, Comunidad Foral de",254.88
2022,Comunitat Valenciana,País Vasco,1041.66
2022,Comunitat Valenciana,"Rioja, La",106.98
2022,Extremadura,Andalucía,744.22
2022,Extremadura,Aragón,105.71
2022,Extremadura,"Asturias, Principado de",38.66
2022,Extremadura,Cantabria,
2022,Extremadura,Castilla - La Mancha,310.2
2022,Extremadura,Castilla y León,257.32
2022,Extremadura,Cataluña,302.99
2022,Extremadura,Comunitat Valenciana,347.37
2022,Extremadura,Extremadura,909.45
2022,Extremadura,Galicia,77.86
2022,Extremadura,"Madrid, Comunidad de",259.99
2022,Extremadura,"Murcia, Región de",65.91
2022,Extremadura,"Navarra, Comunidad Foral de",47.13
2022,Extremadura,País Vasco,165.74
2022,Extremadura,"Rioja, La",
2022,Galicia,Andalucía,841.23
2022,Galicia,Aragón,452.05
2022,Galicia,"Asturias, Principado de",768.87
2022,Galicia,Cantabria,157.96
2022,Galicia,Castilla - La Mancha,535.19
2022,Galicia,Castilla y León,1076.36
2022,Galicia,Cataluña,900.42
2022,Galicia,Comunitat Valenciana,642.16
2022,Galicia,Extremadura,75.55
2022,Galicia,Galicia,3813.65
2022,Galicia,"Madrid, Comunidad de",1038.65
2022,Galicia,"Murcia, Región de",214.51
2022,Galicia,"Navarra, Comunidad Foral de",141.65
2022,Galicia,País Vasco,783.84
2022,Galicia,"Rioja, La",36.62
2022,"Madrid, Comunidad de",Andalucía,2588.6
2022,"Madrid, Comunidad de",Aragón,598.13
2022,"Madrid, Comunidad de","Asturias, Principado de",358.61
2022,"Madrid, Comunidad de",Cantabria,431.81
2022,"Madrid, Comunidad de",Castilla - La Mancha,1503.7
2022,"Madrid, Comunidad de",Castilla y León,1014.39
2022,"Madrid, Comunidad de",Cataluña,1781.66
2022,"Madrid, Comunidad de",Comunitat Valenciana,1719.61
2022,"Madrid, Comunidad de",Extremadura,386.33
2022,"Madrid, Comunidad de",Galicia,924.29
2022,"Madrid, Comunidad de","Madrid, Comunidad de",1879.76
2022,"Madrid, Comunidad de","Murcia, Región de",306.02
2022,"Madrid, Comunidad de","Navarra, Comunidad Foral de",132.27
2022,"Madrid, Comunidad de",País Vasco,812.55
2022,"Madrid, Comunidad de","Rioja, La",93.78
2022,"Murcia, Región de",Andalucía,1510.76
2022,"Murcia, Región de",Aragón,282.53
2022,"Murcia, Región de","Asturias, Principado de",65.34
2022,"Murcia, Región de",Cantabria,35.64
2022,"Murcia, Región de",Castilla - La Mancha,706.42
2022,"Murcia, Región de",Castilla y León,177.37
2022,"Murcia, Región de",Cataluña,661.82
2022,"Murcia, Región de",Comunitat Valenciana,1336.7
2022,"Murcia, Región de",Extremadura,129.47
2022,"Murcia, Región de",Galicia,149.35
2022,"Murcia, Región de","Madrid, Comunidad de",435.93
2022,"Murcia, Región de","Murcia, Región de",1423.73
2022,"Murcia, Región de","Navarra, Comunidad Foral de",46.49
2022,"Murcia, Región de",País Vasco,221.06
2022,"Murcia, Región de","Rioja, La",111.01
2022,"Navarra, Comunidad Foral de",Andalucía,354.73
2022,"Navarra, Comunidad Foral de",Aragón,383.19
2022,"Navarra, Comunidad Foral de","Asturias, Principado de",40.99
2022,"Navarra, Comunidad Foral de",Cantabria,50.05
2022,"Navarra, Comunidad Foral de",Castilla - La Mancha,161.33
2022,"Navarra, Comunidad Foral de",Castilla y León,267.24
2022,"Navarra, Comunidad Foral de",Cataluña,527.25
2022,"Navarra, Comunidad Foral de",Comunitat Valenciana,297.61
2022,"Navarra, Comunidad Foral de",Extremadura,104.03
2022,"Navarra, Comunidad Foral de",Galicia,162.29
2022,"Navarra, Comunidad Foral de","Madrid, Comunidad de",271.15
2022,"Navarra, Comunidad Foral de","Murcia, Región de",141.94
2022,"Navarra, Comunidad Foral de","Navarra, Comunidad Foral de",525.43
2022,"Navarra, Comunidad Foral de",País Vasco,416.69
2022,"Navarra, Comunidad Foral de","Rioja, La",123.29
2022,País Vasco,Andalucía,664.66
2022,País Vasco,Aragón,662.78
2022,País Vasco,"Asturias, Principado de",271.63
2022,País Vasco,Cantabria,321.53
2022,País Vasco,Castilla - La Mancha,371.63
2022,País Vasco,Castilla y León,1142.29
2022,País Vasco,Cataluña,1239.53
2022,País Vasco,Comunitat Valenciana,1029.75
2022,País Vasco,Extremadura,93.92
2022,País Vasco,Galicia,632.83
2022,País Vasco,"Madrid, Comunidad de",727.83
2022,País Vasco,"Murcia, Región de",150.5
2022,País Vasco,"Navarra, Comunidad Foral de",635.83
2022,País Vasco,País Vasco,1950.29
2022,País Vasco,"Rioja, La",193.04
2022,"Rioja, La",Andalucía,99.61
2022,"Rioja, La",Aragón,158.86
2022,"Rioja, La","Asturias, Principado de",63.27
2022,"Rioja, La",Cantabria,48.15
2022,"Rioja, La",Castilla - La Mancha,86.09
2022,"Rioja, La",Castilla y León,141.04
2022,"Rioja, La",Cataluña,202.7
2022,"Rioja, La",Comunitat Valenciana,119.76
2022,"Rioja, La",Extremadura,0.0
2022,"Rioja, La",Galicia,42.15
2022,"Rioja, La","Madrid, Comunidad de",140.69
2022,"Rioja, La","Murcia, Región de",58.5
2022,"Rioja, La","Navarra, Comunidad Foral de",114.04
2022,"Rioja, La",País Vasco,177.35
2022,"Rioja, La","Rioja, La",123.99
2023,Andalucía,Andalucía,12362.62
2023,Andalucía,Aragón,577.73
2023,Andalucía,"Asturias, Principado de",182.91
2023,Andalucía,Cantabria,109.43
2023,Andalucía,Castilla - La Mancha,1392.11
2023,Andalucía,Castilla y León,904.56
2023,Andalucía,Cataluña,3003.64
2023,Andalucía,Comunitat Valenciana,2833.4
2023,Andalucía,Extremadura,1167.66
2023,Andalucía,Galicia,651.46
2023,Andalucía,"Madrid, Comunidad de",1845.49
2023,Andalucía,"Murcia, Región de",1073.87
2023,Andalucía,"Navarra, Comunidad Foral de",265.55
2023,Andalucía,País Vasco,783.24
2023,Andalucía,"Rioja, La",39.64
2023,Aragón,Andalucía,653.01
2023,Aragón,Aragón,2121.46
2023,Aragón,"Asturias, Principado de",189.54
2023,Aragón,Cantabria,93.48
2023,Aragón,Castilla - La Mancha,429.59
2023,Aragón,Castilla y León,562.26
2023,Aragón,Cataluña,2074.78
2023,Aragón,Comunitat Valenciana,1651.19
2023,Aragón,Extremadura,61.5
2023,Aragón,Galicia,326.46
2023,Aragón,"Madrid, Comunidad de",791.15
2023,Aragón,"Murcia, Región de",151.01
2023,Aragón,"Navarra, Comunidad Foral de",346.81
2023,Aragón,País Vasco,542.74
2023,Aragón,"Rioja, La",157.64
2023,"Asturias, Principado de",Andalucía,280.11
2023,"Asturias, Principado de",Aragón,298.03
2023,"Asturias, Principado de","Asturias, Principado de",746.32
2023,"Asturias, Principado de",Cantabria,180.37
2023,"Asturias, Principado de",Castilla - La Mancha,180.31
2023,"Asturias, Principado de",Castilla y León,445.25
2023,"Asturias, Principado de",Cataluña,333.88
2023,"Asturias, Principado de",Comunitat Valenciana,254.38
2023,"Asturias, Principado de",Extremadura,17.13
2023,"Asturias, Principado de",Galicia,271.26
2023,"Asturias, Principado de","Madrid, Comunidad de",169.99
2023,"Asturias, Principado de","Murcia, Región de",77.62
2023,"Asturias, Principado de","Navarra, Comunidad Foral de",93.56
2023,"Asturias, Principado de",País Vasco,246.87
2023,"Asturias, Principado de","Rioja, La",66.09
2023,Cantabria,Andalucía,181.18
2023,Cantabria,Aragón,180.65
2023,Cantabria,"Asturias, Principado de",123.5
2023,Cantabria,Cantabria,371.16
2023,Cantabria,Castilla - La Mancha,220.49
2023,Cantabria,Castilla y León,579.78
2023,Cantabria,Cataluña,240.33
2023,Cantabria,Comunitat Valenciana,206.15
2023,Cantabria,Extremadura,9.3
2023,Cantabria,Galicia,107.25
2023,Cantabria,"Madrid, Comunidad de",157.19
2023,Cantabria,"Murcia, Región de",3.45
2023,Cantabria,"Navarra, Comunidad Foral de",46.43
2023,Cantabria,País Vasco,221.85
2023,Cantabria,"Rioja, La",23.35
2023,Castilla - La Mancha,Andalucía,2352.28
2023,Castilla - La Mancha,Aragón,278.79
2023,Castilla - La Mancha,"Asturias, Principado de",159.75
2023,Castilla - La Mancha,Cantabria,131.4
2023,Castilla - La Mancha,Castilla - La Mancha,3091.74
2023,Castilla - La Mancha,Castilla y León,844.04
2023,Castilla - La Mancha,Cataluña,1860.56
2023,Castilla - La Mancha,Comunitat Valenciana,2171.08
2023,Castilla - La Mancha,Extremadura,477.58
2023,Castilla - La Mancha,Galicia,658.92
2023,Castilla - La Mancha,"Madrid, Comunidad de",1572.22
2023,Castilla - La Mancha,"Murcia, Región de",743.22
2023,Castilla - La Mancha,"Navarra, Comunidad Foral de",186.01
2023,Castilla - La Mancha,País Vasco,502.8
2023,Castilla - La Mancha,"Rioja, La",63.82
2023,Castilla y León,Andalucía,992.57
2023,Castilla y León,Aragón,586.83
2023,Castilla y León,"Asturias, Principado de",352.84
2023,Castilla y León,Cantabria,467.48
2023,Castilla y León,Castilla - La Mancha,966.09
2023,Castilla y León,Castilla y León,4182.23
2023,Castilla y León,Cataluña,1263.07
2023,Castilla y León,Comunitat Valenciana,1427.88
2023,Castilla y León,Extremadura,371.05
2023,Castilla y León,Galicia,1314.8
2023,Castilla y León,"Madrid, Comunidad de",1271.09
2023,Castilla y León,"Murcia, Región de",317.96
2023,Castilla y León,"Navarra, Comunidad Foral de",346.88
2023,Castilla y León,País Vasco,962.53
2023,Castilla y León,"Rioja, La",147.2
2023,Cataluña,Andalucía,2611.75
2023,Cataluña,Aragón,2571.21
2023,Cataluña,"Asturias, Principado de",305.48
2023,Cataluña,Cantabria,307.68
2023,Cataluña,Castilla - La Mancha,1575.44
2023,Cataluña,Castilla y León,1174.69
2023,Cataluña,Cataluña,8752.12
2023,Cataluña,Comunitat Valenciana,3029.26
2023,Cataluña,Extremadura,234.09
2023,Cataluña,Galicia,956.99
2023,Cataluña,"Madrid, Comunidad de",2930.06
2023,Cataluña,"Murcia, Región de",1052.46
2023,Cataluña,"Navarra, Comunidad Foral de",420.95
2023,Cataluña,País Vasco,1021.78
2023,Cataluña,"Rioja, La",275.72
2023,Comunitat Valenciana,Andalucía,2769.62
2023,Comunitat Valenciana,Aragón,1102.74
2023,Comunitat Valenciana,"Asturias, Principado de",307.84
2023,Comunitat Valenciana,Cantabria,245.44
2023,Comunitat Valenciana,Castilla - La Mancha,2215.62
2023,Comunitat Valenciana,Castilla y León,1011.76
2023,Comunitat Valenciana,Cataluña,3050.66
2023,Comunitat Valenciana,Comunitat Valenciana,6419.86
2023,Comunitat Valenciana,Extremadura,261.4
2023,Comunitat Valenciana,Galicia,511.98
2023,Comunitat Valenciana,"Madrid, Comunidad de",2374.17
2023,Comunitat Valenciana,"Murcia, Región de",1140.9
2023,Comunitat Valenciana,"Navarra, Comunidad Foral de",216.25
2023,Comunitat Valenciana,País Vasco,964.34
2023,Comunitat Valenciana,"Rioja, La",41.93
2023,Extremadura,Andalucía,674.14
2023,Extremadura,Aragón,129.74
2023,Extremadura,"Asturias, Principado de",21.02
2023,Extremadura,Cantabria,18.79
2023,Extremadura,Castilla - La Mancha,335.87
2023,Extremadura,Castilla y León,215.58
2023,Extremadura,Cataluña,298.02
2023,Extremadura,Comunitat Valenciana,384.74
2023,Extremadura,Extremadura,1054.63
2023,Extremadura,Galicia,58.67
2023,Extremadura,"Madrid, Comunidad de",468.67
2023,Extremadura,"Murcia, Región de",94.65
2023,Extremadura,"Navarra, Comunidad Foral de",36.88
2023,Extremadura,País Vasco,220.93
2023,Extremadura,"Rioja, La",20.81
2023,Galicia,Andalucía,931.01
2023,Galicia,Aragón,479.93
2023,Galicia,"Asturias, Principado de",844.67
2023,Galicia,Cantabria,136.92
2023,Galicia,Castilla - La Mancha,605.85
2023,Galicia,Castilla y León,1176.12
2023,Galicia,Cataluña,1052.24
2023,Galicia,Comunitat Valenciana,826.48
2023,Galicia,Extremadura,92.59
2023,Galicia,Galicia,3434.62
2023,Galicia,"Madrid, Comunidad de",1181.87
2023,Galicia,"Murcia, Región de",188.43
2023,Galicia,"Navarra, Comunidad Foral de",88.88
2023,Galicia,País Vasco,836.24
2023,Galicia,"Rioja, La",95.3
2023,"Madrid, Comunidad de",Andalucía,2539.1
2023,"Madrid, Comunidad de",Aragón,585.8
2023,"Madrid, Comunidad de","Asturias, Principado de",202.82
2023,"Madrid, Comunidad de",Cantabria,194.31
2023,"Madrid, Comunidad de",Castilla - La Mancha,1136.0
2023,"Madrid, Comunidad de",Castilla y León,1014.67
2023,"Madrid, Comunidad de",Cataluña,2395.93
2023,"Madrid, Comunidad de",Comunitat Valenciana,1783.03
2023,"Madrid, Comunidad de",Extremadura,514.93
2023,"Madrid, Comunidad de",Galicia,1084.38
2023,"Madrid, Comunidad de","Madrid, Comunidad de",1733.42
2023,"Madrid, Comunidad de","Murcia, Región de",448.74
2023,"Madrid, Comunidad de","Navarra, Comunidad Foral de",116.67
2023,"Madrid, Comunidad de",País Vasco,726.96
2023,"Madrid, Comunidad de","Rioja, La",61.33
2023,"Murcia, Región de",Andalucía,1247.89
2023,"Murcia, Región de",Aragón,185.66
2023,"Murcia, Región de","Asturias, Principado de",16.24
2023,"Murcia, Región de",Cantabria,18.86
2023,"Murcia, Región de",Castilla - La Mancha,1016.7
2023,"Murcia, Región de",Castilla y León,247.32
2023,"Murcia, Región de",Cataluña,759.17
2023,"Murcia, Región de",Comunitat Valenciana,1302.03
2023,"Murcia, Región de",Extremadura,73.2
2023,"Murcia, Región de",Galicia,179.48
2023,"Murcia, Región de","Madrid, Comunidad de",425.27
2023,"Murcia, Región de","Murcia, Región de",1400.28
2023,"Murcia, Región de","Navarra, Comunidad Foral de",177.77
2023,"Murcia, Región de",País Vasco,137.56
2023,"Murcia, Región de","Rioja, La",59.94
2023,"Navarra, Comunidad Foral de",Andalucía,212.38
2023,"Navarra, Comunidad Foral de",Aragón,364.04
2023,"Navarra, Comunidad Foral de","Asturias, Principado de",32.26
2023,"Navarra, Comunidad Foral de",Cantabria,59.03
2023,"Navarra, Comunidad Foral de",Castilla - La Mancha,215.38
2023,"Navarra, Comunidad Foral de",Castilla y León,307.53
2023,"Navarra, Comunidad Foral de",Cataluña,522.07
2023,"Navarra, Comunidad Foral de",Comunitat Valenciana,340.83
2023,"Navarra, Comunidad Foral de",Extremadura,27.13
2023,"Navarra, Comunidad Foral de",Galicia,150.33
2023,"Navarra, Comunidad Foral de","Madrid, Comunidad de",351.75
2023,"Navarra, Comunidad Foral de","Murcia, Región de",52.42
2023,"Navarra, Comunidad Foral de","Navarra, Comunidad Foral de",515.9
2023,"Navarra, Comunidad Foral de",País Vasco,385.95
2023,"Navarra, Comunidad Foral de","Rioja, La",107.2
2023,País Vasco,Andalucía,666.97
2023,País Vasco,Aragón,546.35
2023,País Vasco,"Asturias, Principado de",270.97
2023,País Vasco,Cantabria,334.49
2023,País Vasco,Castilla - La Mancha,371.25
2023,País Vasco,Castilla y León,1253.63
2023,País Vasco,Cataluña,1033.83
2023,País Vasco,Comunitat Valenciana,786.4
2023,País Vasco,Extremadura,127.01
2023,País Vasco,Galicia,764.36
2023,País Vasco,"Madrid, Comunidad de",726.11
2023,País Vasco,"Murcia, Región de",111.71
2023,País Vasco,"Navarra, Comunidad Foral de",768.56
2023,País Vasco,País Vasco,1599.7
2023,País Vasco,"Rioja, La",224.72
2023,"Rioja, La",Andalucía,161.59
2023,"Rioja, La",Aragón,117.58
2023,"Rioja, La","Asturias, Principado de",41.59
2023,"Rioja, La",Cantabria,12.76
2023,"Rioja, La",Castilla - La Mancha,123.17
2023,"Rioja, La",Castilla y León,133.58
2023,"Rioja, La",Cataluña,275.59
2023,"Rioja, La",Comunitat Valenciana,57.6
2023,"Rioja, La",Extremadura,43.31
2023,"Rioja, La",Galicia,103.63
2023,"Rioja, La","Madrid, Comunidad de",100.88
2023,"Rioja, La","Murcia, Región de",27.51
2023,"Rioja, La","Navarra, Comunidad Foral de",101.95
2023,"Rioja, La",País Vasco,95.56
2023,"Rioja, La","Rioja, La",148.65
2024,Andalucía,Andalucía,12855.27
2024,Andalucía,Aragón,701.34
2024,Andalucía,"Asturias, Principado de",124.61
2024,Andalucía,Cantabria,46.66
2024,Andalucía,Castilla - La Mancha,1515.73
2024,Andalucía,Castilla y León,1046.92
2024,Andalucía,Cataluña,3165.25
2024,Andalucía,Comunitat Valenciana,2758.72
2024,Andalucía,Extremadura,1260.04
2024,Andalucía,Galicia,470.82
2024,Andalucía,"Madrid, Comunidad de",2259.42
2024,Andalucía,"Murcia, Región de",1273.89
2024,Andalucía,"Navarra, Comunidad Foral de",538.4
2024,Andalucía,País Vasco,429.2
2024,Andalucía,"Rioja, La",88.07
2024,Aragón,Andalucía,782.66
2024,Aragón,Aragón,2028.1
2024,Aragón,"Asturias, Principado de",105.37
2024,Aragón,Cantabria,99.18
2024,Aragón,Castilla - La Mancha,629.01
2024,Aragón,Castilla y León,650.2
2024,Aragón,Cataluña,2402.32
2024,Aragón,Comunitat Valenciana,1747.58
2024,Aragón,Extremadura,43.01
2024,Aragón,Galicia,272.61
2024,Aragón,"Madrid, Comunidad de",595.78
2024,Aragón,"Murcia, Región de",241.26
2024,Aragón,"Navarra, Comunidad Foral de",355.88
2024,Aragón,País Vasco,665.92
2024,Aragón,"Rioja, La",250.03
2024,"Asturias, Principado de",Andalucía,193.71
2024,"Asturias, Principado de",Aragón,101.3
2024,"Asturias, Principado de","Asturias, Principado de",751.93
2024,"Asturias, Principado de",Cantabria,190.62
2024,"Asturias, Principado de",Castilla - La Mancha,233.61
2024,"Asturias, Principado de",Castilla y León,438.91
2024,"Asturias, Principado de",Cataluña,235.92
2024,"Asturias, Principado de",Comunitat Valenciana,173.45
2024,"Asturias, Principado de",Extremadura,34.38
2024,"Asturias, Principado de",Galicia,305.48
2024,"Asturias, Principado de","Madrid, Comunidad de",251.05
2024,"Asturias, Principado de","Murcia, Región de",103.09
2024,"Asturias, Principado de","Navarra, Comunidad Foral de",96.66
2024,"Asturias, Principado de",País Vasco,251.57
2024,"Asturias, Principado de","Rioja, La",35.28
2024,Cantabria,Andalucía,97.99
2024,Cantabria,Aragón,171.63
2024,Cantabria,"Asturias, Principado de",186.58
2024,Cantabria,Cantabria,387.4
2024,Cantabria,Castilla - La Mancha,113.6
2024,Cantabria,Castilla y León,520.31
2024,Cantabria,Cataluña,290.7
2024,Cantabria,Comunitat Valenciana,149.81
2024,Cantabria,Extremadura,31.88
2024,Cantabria,Galicia,118.33
2024,Cantabria,"Madrid, Comunidad de",292.52
2024,Cantabria,"Murcia, Región de",22.37
2024,Cantabria,"Navarra, Comunidad Foral de",121.11
2024,Cantabria,País Vasco,391.51
2024,Cantabria,"Rioja, La",25.36
2024,Castilla - La Mancha,Andalucía,2533.72
2024,Castilla - La Mancha,Aragón,542.71
2024,Castilla - La Mancha,"Asturias, Principado de",152.85
2024,Castilla - La Mancha,Cantabria,219.4
2024,Castilla - La Mancha,Castilla - La Mancha,3651.31
2024,Castilla - La Mancha,Castilla y León,810.71
2024,Castilla - La Mancha,Cataluña,1769.19
2024,Castilla - La Mancha,Comunitat Valenciana,2277.62
2024,Castilla - La Mancha,Extremadura,464.3
2024,Castilla - La Mancha,Galicia,474.78
2024,Castilla - La Mancha,"Madrid, Comunidad de",1922.78
2024,Castilla - La Mancha,"Murcia, Región de",712.24
2024,Castilla - La Mancha,"Navarra, Comunidad Foral de",152.44
2024,Castilla - La Mancha,País Vasco,337.47
2024,Castilla - La Mancha,"Rioja, La",47.29
2024,Castilla y León,Andalucía,1177.24
2024,Castilla y León,Aragón,637.08
2024,Castilla y León,"Asturias, Principado de",409.09
2024,Castilla y León,Cantabria,537.65
2024,Castilla y León,Castilla - La Mancha,909.63
2024,Castilla y León,Castilla y León,4482.57
2024,Castilla y León,Cataluña,1642.96
2024,Castilla y León,Comunitat Valenciana,1381.84
2024,Castilla y León,Extremadura,303.49
2024,Castilla y León,Galicia,1408.44
2024,Castilla y León,"Madrid, Comunidad de",1220.7
2024,Castilla y León,"Murcia, Región de",369.42
2024,Castilla y León,"Navarra, Comunidad Foral de",388.69
2024,Castilla y León,País Vasco,976.43
2024,Castilla y León,"Rioja, La",138.31
2024,Cataluña,Andalucía,3342.52
2024,Cataluña,Aragón,2994.17
2024,Cataluña,"Asturias, Principado de",282.63
2024,Cataluña,Cantabria,290.69
2024,Cataluña,Castilla - La Mancha,1475.74
2024,Cataluña,Castilla y León,1424.49
2024,Cataluña,Cataluña,9348.41
2024,Cataluña,Comunitat Valenciana,2667.13
2024,Cataluña,Extremadura,256.27
2024,Cataluña,Galicia,1055.58
2024,Cataluña,"Madrid, Comunidad de",2433.59
2024,Cataluña,"Murcia, Región de",850.77
2024,Cataluña,"Navarra, Comunidad Foral de",506.75
2024,Cataluña,País Vasco,1411.64
2024,Cataluña,"Rioja, La",216.32
2024,Comunitat Valenciana,Andalucía,2994.26
2024,Comunitat Valenciana,Aragón,1218.81
2024,Comunitat Valenciana,"Asturias, Principado de",82.47
2024,Comunitat Valenciana,Cantabria,239.6
2024,Comunitat Valenciana,Castilla - La Mancha,2261.89
2024,Comunitat Valenciana,Castilla y León,1183.43
2024,Comunitat Valenciana,Cataluña,2822.87
2024,Comunitat Valenciana,Comunitat Valenciana,6110.17
2024,Comunitat Valenciana,Extremadura,322.98
2024,Comunitat Valenciana,Galicia,573.23
2024,Comunitat Valenciana,"Madrid, Comunidad de",2243.15
2024,Comunitat Valenciana,"Murcia, Región de",1418.86
2024,Comunitat Valenciana,"Navarra, Comunidad Foral de",331.26
2024,Comunitat Valenciana,País Vasco,861.6
2024,Comunitat Valenciana,"Rioja, La",85.97
2024,Extremadura,Andalucía,686.36
2024,Extremadura,Aragón,67.44
2024,Extremadura,"Asturias, Principado de",37.56
2024,Extremadura,Cantabria,33.1
2024,Extremadura,Castilla - La Mancha,301.75
2024,Extremadura,Castilla y León,337.52
2024,Extremadura,Cataluña,411.14
2024,Extremadura,Comunitat Valenciana,340.27
2024,Extremadura,Extremadura,1090.6
2024,Extremadura,Galicia,75.42
2024,Extremadura,"Madrid, Comunidad de",379.39
2024,Extremadura,"Murcia, Región de",99.02
2024,Extremadura,"Navarra, Comunidad Foral de",64.82
2024,Extremadura,País Vasco,154.56
2024,Extremadura,"Rioja, La",38.34
2024,Galicia,Andalucía,719.22
2024,Galicia,Aragón,310.32
2024,Galicia,"Asturias, Principado de",442.56
2024,Galicia,Cantabria,127.73
2024,Galicia,Castilla - La Mancha,480.87
2024,Galicia,Castilla y León,1106.2
2024,Galicia,Cataluña,873.25
2024,Galicia,Comunitat Valenciana,887.26
2024,Galicia,Extremadura,126.98
2024,Galicia,Galicia,3860.95
2024,Galicia,"Madrid, Comunidad de",806.43
2024,Galicia,"Murcia, Región de",173.13
2024,Galicia,"Navarra, Comunidad Foral de",155.09
2024,Galicia,País Vasco,830.17
2024,Galicia,"Rioja, La",0.0
2024,"Madrid, Comunidad de",Andalucía,2576.39
2024,"Madrid, Comunidad de",Aragón,647.29
2024,"Madrid, Comunidad de","Asturias, Principado de",242.06
2024,"Madrid, Comunidad de",Cantabria,193.12
2024,"Madrid, Comunidad de",Castilla - La Mancha,1326.75
2024,"Madrid, Comunidad de",Castilla y León,1042.82
2024,"Madrid, Comunidad de",Cataluña,1810.88
2024,"Madrid, Comunidad de",Comunitat Valenciana,1726.34
2024,"Madrid, Comunidad de",Extremadura,377.1
2024,"Madrid, Comunidad de",Galicia,785.53
2024,"Madrid, Comunidad de","Madrid, Comunidad de",1885.55
2024,"Madrid, Comunidad de","Murcia, Región de",410.66
2024,"Madrid, Comunidad de","Navarra, Comunidad Foral de",177.07
2024,"Madrid, Comunidad de",País Vasco,655.02
2024,"Madrid, Comunidad de","Rioja, La",33.24
2024,"Murcia, Región de",Andalucía,1283.62
2024,"Murcia, Región de",Aragón,176.34
2024,"Murcia, Región de","Asturias, Principado de",53.39
2024,"Murcia, Región de",Cantabria,40.22
2024,"Murcia, Región de",Castilla - La Mancha,890.88
