Año,CCAA,Provincia,Tipo,Funcion,Superficie_m2
2023,Cataluña,Lleida,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Cataluña,Lleida,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Cataluña,Lleida,Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,Cataluña,Lleida,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Cataluña,Lleida,Plataforma logística industria,Plat. log. industria / varios,16966.0
2023,Cataluña,Lleida,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,129900.0
2023,Cataluña,Lleida,Plataforma mixta,Plataforma mixta,0.0
2023,Cataluña,Lleida,Instalaciones especializadas,Frigorífico de servicios,25000.0
2023,Cataluña,Lleida,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Cataluña,Lleida,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Cataluña,Lleida,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Cataluña,Lleida,Instalaciones especializadas,Plat. log. textil,0.0
2023,Cataluña,Tarragona,Almacenes transporte,Almacén aduanas / fiscal,1500.0
2023,Cataluña,Tarragona,Almacenes transporte,Almacén paquetería,22993.0
2023,Cataluña,Tarragona,Almacenes transporte,Almacén transportista,301080.0
2023,Cataluña,Tarragona,Plataforma logística distribución,Plat. log. distribución base alimentaria,110567.0
2023,Cataluña,Tarragona,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,9533.0
2023,Cataluña,Tarragona,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,9200.0
2023,Cataluña,Tarragona,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Cataluña,Tarragona,Plataforma logística distribución,Plat. log. distribución material construcción,41100.0
2023,Cataluña,Tarragona,Plataforma logística distribución,Plat. log. distribución non food,210000.0
2023,Cataluña,Tarragona,Plataforma logística distribución,Plat. log. distribución / varios,20742.0
2023,Cataluña,Tarragona,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2023,Cataluña,Tarragona,Plataforma logística distribución,Plat. log. e-commerce,9000.0
2023,Cataluña,Tarragona,Plataforma logística industria,Plat. log. industria alimentación y bebidas,114160.0
2023,Cataluña,Tarragona,Plataforma logística industria,Plat. log. industria electro / tecnológica,80000.0
2023,Cataluña,Tarragona,Plataforma logística industria,Plat. log. industria sanitaria,23000.0
2023,Cataluña,Tarragona,Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,Cataluña,Tarragona,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Cataluña,Tarragona,Plataforma logística industria,Plat. log. industria / varios,386482.0
2023,Cataluña,Tarragona,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,1650.0
2023,Cataluña,Tarragona,Plataforma mixta,Plataforma mixta,38851.0
2023,Cataluña,Tarragona,Instalaciones especializadas,Frigorífico de servicios,0.0
2023,Cataluña,Tarragona,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Cataluña,Tarragona,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Cataluña,Tarragona,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Cataluña,Tarragona,Instalaciones especializadas,Plat. log. textil,80000.0
2023,Ceuta,Ceuta,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,Ceuta,Ceuta,Almacenes transporte,Almacén paquetería,3800.0
2023,Ceuta,Ceuta,Almacenes transporte,Almacén transportista,0.0
2023,Ceuta,Ceuta,Plataforma logística distribución,Plat. log. distribución base alimentaria,3300.0
2023,Ceuta,Ceuta,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,0.0
2023,Ceuta,Ceuta,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,0.0
2023,Ceuta,Ceuta,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Ceuta,Ceuta,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2023,Ceuta,Ceuta,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Ceuta,Ceuta,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2023,Ceuta,Ceuta,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,1000.0
2023,Ceuta,Ceuta,Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,Ceuta,Ceuta,Plataforma logística industria,Plat. log. industria alimentación y bebidas,0.0
2023,Ceuta,Ceuta,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Ceuta,Ceuta,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Ceuta,Ceuta,Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,Ceuta,Ceuta,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Ceuta,Ceuta,Plataforma logística industria,Plat. log. industria / varios,0.0
2023,Ceuta,Ceuta,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,2500.0
2023,Ceuta,Ceuta,Plataforma mixta,Plataforma mixta,0.0
2023,Ceuta,Ceuta,Instalaciones especializadas,Frigorífico de servicios,0.0
2023,Ceuta,Ceuta,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Ceuta,Ceuta,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Ceuta,Ceuta,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Ceuta,Ceuta,Instalaciones especializadas,Plat. log. textil,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Almacenes transporte,Almacén paquetería,107277.0
2023,Comunitat Valenciana,Alicante/Alacant,Almacenes transporte,Almacén transportista,116580.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística distribución,Plat. log. distribución base alimentaria,260350.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,680.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,17900.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística distribución,Plat. log. distribución material construcción,10300.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística distribución,Plat. log. distribución / varios,32000.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,8700.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística distribución,Plat. log. e-commerce,36355.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística industria,Plat. log. industria alimentación y bebidas,20250.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística industria,Plat. log. industria / varios,100717.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,12670.0
2023,Comunitat Valenciana,Alicante/Alacant,Plataforma mixta,Plataforma mixta,14000.0
2023,Comunitat Valenciana,Alicante/Alacant,Instalaciones especializadas,Frigorífico de servicios,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Comunitat Valenciana,Alicante/Alacant,Instalaciones especializadas,Plat. log. textil,10000.0
2023,Comunitat Valenciana,Castellón/Castelló,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Almacenes transporte,Almacén paquetería,13768.0
2023,Comunitat Valenciana,Castellón/Castelló,Almacenes transporte,Almacén transportista,77850.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística distribución,Plat. log. distribución base alimentaria,12000.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,4500.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,800.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística distribución,Plat. log. distribución material construcción,27500.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística distribución,Plat. log. distribución / varios,2000.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,10000.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística distribución,Plat. log. e-commerce,130000.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística industria,Plat. log. industria alimentación y bebidas,32000.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística industria,Plat. log. industria material construcción,68000.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística industria,Plat. log. industria / varios,26827.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,300.0
2023,Comunitat Valenciana,Castellón/Castelló,Plataforma mixta,Plataforma mixta,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Instalaciones especializadas,Frigorífico de servicios,12000.0
2023,Comunitat Valenciana,Castellón/Castelló,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Comunitat Valenciana,Castellón/Castelló,Instalaciones especializadas,Plat. log. textil,0.0
2023,Comunitat Valenciana,Valencia/Valéncia,Almacenes transporte,Almacén aduanas / fiscal,900.0
2023,Comunitat Valenciana,Valencia/Valéncia,Almacenes transporte,Almacén paquetería,147163.0
2023,Comunitat Valenciana,Valencia/Valéncia,Almacenes transporte,Almacén transportista,396955.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística distribución,Plat. log. distribución base alimentaria,450912.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,36150.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,53875.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística distribución,Plat. log. distribución material construcción,8000.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística distribución,Plat. log. distribución non food,6000.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística distribución,Plat. log. distribución / varios,139731.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,57174.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística distribución,Plat. log. e-commerce,28760.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística industria,Plat. log. industria alimentación y bebidas,43360.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística industria,Plat. log. industria electro / tecnológica,32000.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística industria,Plat. log. industria sanitaria,12050.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística industria,Plat. log. industria material construcción,29900.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística industria,Plat. log. industria / varios,682990.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,184614.0
2023,Comunitat Valenciana,Valencia/Valéncia,Plataforma mixta,Plataforma mixta,6700.0
2023,Comunitat Valenciana,Valencia/Valéncia,Instalaciones especializadas,Frigorífico de servicios,16000.0
2023,Comunitat Valenciana,Valencia/Valéncia,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Comunitat Valenciana,Valencia/Valéncia,Instalaciones especializadas,Plat. log. mercancías peligrosas,16000.0
2023,Comunitat Valenciana,Valencia/Valéncia,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Comunitat Valenciana,Valencia/Valéncia,Instalaciones especializadas,Plat. log. textil,17992.0
2023,Extremadura,Badajoz,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,Extremadura,Badajoz,Almacenes transporte,Almacén paquetería,30421.0
2023,Extremadura,Badajoz,Almacenes transporte,Almacén transportista,10700.0
2023,Extremadura,Badajoz,Plataforma logística distribución,Plat. log. distribución base alimentaria,63292.0
2023,Extremadura,Badajoz,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,3400.0
2023,Extremadura,Badajoz,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,14300.0
2023,Extremadura,Badajoz,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Extremadura,Badajoz,Plataforma logística distribución,Plat. log. distribución material construcción,4000.0
2023,Extremadura,Badajoz,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Extremadura,Badajoz,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2023,Extremadura,Badajoz,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2023,Extremadura,Badajoz,Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,Extremadura,Badajoz,Plataforma logística industria,Plat. log. industria alimentación y bebidas,3900.0
2023,Extremadura,Badajoz,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Extremadura,Badajoz,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Extremadura,Badajoz,Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,Extremadura,Badajoz,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Extremadura,Badajoz,Plataforma logística industria,Plat. log. industria / varios,1400.0
2023,Extremadura,Badajoz,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,21525.0
2023,Extremadura,Badajoz,Plataforma mixta,Plataforma mixta,0.0
2023,Extremadura,Badajoz,Instalaciones especializadas,Frigorífico de servicios,10000.0
2023,Extremadura,Badajoz,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Extremadura,Badajoz,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Extremadura,Badajoz,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Extremadura,Badajoz,Instalaciones especializadas,Plat. log. textil,0.0
2023,Extremadura,Cáceres,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,Extremadura,Cáceres,Almacenes transporte,Almacén paquetería,10161.0
2023,Extremadura,Cáceres,Almacenes transporte,Almacén transportista,0.0
2023,Extremadura,Cáceres,Plataforma logística distribución,Plat. log. distribución base alimentaria,3000.0
2023,Extremadura,Cáceres,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,0.0
2023,Extremadura,Cáceres,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,5000.0
2023,Extremadura,Cáceres,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Extremadura,Cáceres,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2023,Extremadura,Cáceres,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Extremadura,Cáceres,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2023,Extremadura,Cáceres,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2023,Extremadura,Cáceres,Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,Extremadura,Cáceres,Plataforma logística industria,Plat. log. industria alimentación y bebidas,0.0
2023,Extremadura,Cáceres,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Extremadura,Cáceres,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Extremadura,Cáceres,Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,Extremadura,Cáceres,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Extremadura,Cáceres,Plataforma logística industria,Plat. log. industria / varios,0.0
2023,Extremadura,Cáceres,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,0.0
2023,Extremadura,Cáceres,Plataforma mixta,Plataforma mixta,0.0
2023,Extremadura,Cáceres,Instalaciones especializadas,Frigorífico de servicios,0.0
2023,Extremadura,Cáceres,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Extremadura,Cáceres,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Extremadura,Cáceres,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Extremadura,Cáceres,Instalaciones especializadas,Plat. log. textil,0.0
2023,Galicia,"Coruña, A",Almacenes transporte,Almacén aduanas / fiscal,57275.0
2023,Galicia,"Coruña, A",Almacenes transporte,Almacén paquetería,69763.0
2023,Galicia,"Coruña, A",Almacenes transporte,Almacén transportista,122367.0
2023,Galicia,"Coruña, A",Plataforma logística distribución,Plat. log. distribución base alimentaria,165674.0
2023,Galicia,"Coruña, A",Plataforma logística distribución,Plat. log. distribución droguería-perfumería,7050.0
2023,Galicia,"Coruña, A",Plataforma logística distribución,Plat. log. distribución electro / tecnológica,14800.0
2023,Galicia,"Coruña, A",Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Galicia,"Coruña, A",Plataforma logística distribución,Plat. log. distribución material construcción,24000.0
2023,Galicia,"Coruña, A",Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Galicia,"Coruña, A",Plataforma logística distribución,Plat. log. distribución / varios,500.0
2023,Galicia,"Coruña, A",Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,17700.0
2023,Galicia,"Coruña, A",Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,Galicia,"Coruña, A",Plataforma logística industria,Plat. log. industria alimentación y bebidas,5000.0
2023,Galicia,"Coruña, A",Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Galicia,"Coruña, A",Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Galicia,"Coruña, A",Plataforma logística industria,Plat. log. industria material construcción,0.0
2023,Galicia,"Coruña, A",Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Galicia,"Coruña, A",Plataforma logística industria,Plat. log. industria / varios,20530.0
2023,Galicia,"Coruña, A",Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,11013.0
2023,Galicia,"Coruña, A",Plataforma mixta,Plataforma mixta,15653.0
2023,Galicia,"Coruña, A",Instalaciones especializadas,Frigorífico de servicios,16400.0
2023,Galicia,"Coruña, A",Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Galicia,"Coruña, A",Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Galicia,"Coruña, A",Instalaciones especializadas,Plataforma automóvil,0.0
2023,Galicia,"Coruña, A",Instalaciones especializadas,Plat. log. textil,52000.0
2023,Galicia,Lugo,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,Galicia,Lugo,Almacenes transporte,Almacén paquetería,12510.0
2023,Galicia,Lugo,Almacenes transporte,Almacén transportista,19930.0
2023,Galicia,Lugo,Plataforma logística distribución,Plat. log. distribución base alimentaria,6581.0
2023,Galicia,Lugo,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,11300.0
2023,Galicia,Lugo,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,600.0
2023,Galicia,Lugo,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Galicia,Lugo,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2023,Galicia,Lugo,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Galicia,Lugo,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2023,Galicia,Lugo,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,200.0
2023,Galicia,Lugo,Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,Galicia,Lugo,Plataforma logística industria,Plat. log. industria alimentación y bebidas,35800.0
2023,Galicia,Lugo,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Galicia,Lugo,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Galicia,Lugo,Plataforma logística industria,Plat. log. industria material construcción,1800.0
2023,Galicia,Lugo,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Galicia,Lugo,Plataforma logística industria,Plat. log. industria / varios,6000.0
2023,Galicia,Lugo,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,0.0
2023,Galicia,Lugo,Plataforma mixta,Plataforma mixta,0.0
2023,Galicia,Lugo,Instalaciones especializadas,Frigorífico de servicios,2600.0
2023,Galicia,Lugo,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Galicia,Lugo,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Galicia,Lugo,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Galicia,Lugo,Instalaciones especializadas,Plat. log. textil,0.0
2023,Galicia,Ourense,Almacenes transporte,Almacén aduanas / fiscal,0.0
2023,Galicia,Ourense,Almacenes transporte,Almacén paquetería,15752.0
2023,Galicia,Ourense,Almacenes transporte,Almacén transportista,24500.0
2023,Galicia,Ourense,Plataforma logística distribución,Plat. log. distribución base alimentaria,9520.0
2023,Galicia,Ourense,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,2500.0
2023,Galicia,Ourense,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,700.0
2023,Galicia,Ourense,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Galicia,Ourense,Plataforma logística distribución,Plat. log. distribución material construcción,20000.0
2023,Galicia,Ourense,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Galicia,Ourense,Plataforma logística distribución,Plat. log. distribución / varios,0.0
2023,Galicia,Ourense,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,0.0
2023,Galicia,Ourense,Plataforma logística distribución,Plat. log. e-commerce,0.0
2023,Galicia,Ourense,Plataforma logística industria,Plat. log. industria alimentación y bebidas,0.0
2023,Galicia,Ourense,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Galicia,Ourense,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Galicia,Ourense,Plataforma logística industria,Plat. log. industria material construcción,6000.0
2023,Galicia,Ourense,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Galicia,Ourense,Plataforma logística industria,Plat. log. industria / varios,3930.0
2023,Galicia,Ourense,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,0.0
2023,Galicia,Ourense,Plataforma mixta,Plataforma mixta,4600.0
2023,Galicia,Ourense,Instalaciones especializadas,Frigorífico de servicios,0.0
2023,Galicia,Ourense,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Galicia,Ourense,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Galicia,Ourense,Instalaciones especializadas,Plataforma automóvil,0.0
2023,Galicia,Ourense,Instalaciones especializadas,Plat. log. textil,0.0
2023,Galicia,Pontevedra,Almacenes transporte,Almacén aduanas / fiscal,57810.0
2023,Galicia,Pontevedra,Almacenes transporte,Almacén paquetería,56183.0
2023,Galicia,Pontevedra,Almacenes transporte,Almacén transportista,100709.0
2023,Galicia,Pontevedra,Plataforma logística distribución,Plat. log. distribución base alimentaria,52034.0
2023,Galicia,Pontevedra,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,6100.0
2023,Galicia,Pontevedra,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,9500.0
2023,Galicia,Pontevedra,Plataforma logística distribución,Plat. log. distribución sanitaria,0.0
2023,Galicia,Pontevedra,Plataforma logística distribución,Plat. log. distribución material construcción,0.0
2023,Galicia,Pontevedra,Plataforma logística distribución,Plat. log. distribución non food,0.0
2023,Galicia,Pontevedra,Plataforma logística distribución,Plat. log. distribución / varios,1200.0
2023,Galicia,Pontevedra,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,2800.0
2023,Galicia,Pontevedra,Plataforma logística distribución,Plat. log. e-commerce,4000.0
2023,Galicia,Pontevedra,Plataforma logística industria,Plat. log. industria alimentación y bebidas,9000.0
2023,Galicia,Pontevedra,Plataforma logística industria,Plat. log. industria electro / tecnológica,0.0
2023,Galicia,Pontevedra,Plataforma logística industria,Plat. log. industria sanitaria,0.0
2023,Galicia,Pontevedra,Plataforma logística industria,Plat. log. industria material construcción,3300.0
2023,Galicia,Pontevedra,Plataforma logística industria,Plat. log. industria non food gran consumo,0.0
2023,Galicia,Pontevedra,Plataforma logística industria,Plat. log. industria / varios,61082.0
2023,Galicia,Pontevedra,Plataforma logística industria,Plat. log. temp. controlada ind. alimentaria,45603.0
2023,Galicia,Pontevedra,Plataforma mixta,Plataforma mixta,13351.0
2023,Galicia,Pontevedra,Instalaciones especializadas,Frigorífico de servicios,167500.0
2023,Galicia,Pontevedra,Instalaciones especializadas,Almacén farmacéutico,0.0
2023,Galicia,Pontevedra,Instalaciones especializadas,Plat. log. mercancías peligrosas,0.0
2023,Galicia,Pontevedra,Instalaciones especializadas,Plataforma automóvil,28296.0
2023,Galicia,Pontevedra,Instalaciones especializadas,Plat. log. textil,0.0
2023,"Madrid, Comunidad de",Madrid,Almacenes transporte,Almacén aduanas / fiscal,1000.0
2023,"Madrid, Comunidad de",Madrid,Almacenes transporte,Almacén paquetería,626491.0
2023,"Madrid, Comunidad de",Madrid,Almacenes transporte,Almacén transportista,271362.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística distribución,Plat. log. distribución base alimentaria,754452.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística distribución,Plat. log. distribución droguería-perfumería,40180.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística distribución,Plat. log. distribución electro / tecnológica,112590.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística distribución,Plat. log. distribución sanitaria,43178.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística distribución,Plat. log. distribución material construcción,53300.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística distribución,Plat. log. distribución non food,134082.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística distribución,Plat. log. distribución / varios,662141.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística distribución,Plat. log. temp. controlada dis. alimentaria,147428.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística distribución,Plat. log. e-commerce,446515.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística industria,Plat. log. industria alimentación y bebidas,103798.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística industria,Plat. log. industria electro / tecnológica,33975.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística industria,Plat. log. industria sanitaria,80138.0
2023,"Madrid, Comunidad de",Madrid,Plataforma logística industria,Plat. log. industria material construcción,3600.0
