año,comunidad_origen,comunidad_destino,valor
2024,Galicia,"Rioja, La",0.0
2024,"Madrid, Comunidad de",Andalucía,5024.07
2024,"Madrid, Comunidad de",Aragón,1981.18
2024,"Madrid, Comunidad de","Asturias, Principado de",493.45
2024,"Madrid, Comunidad de",Cantabria,466.1
2024,"Madrid, Comunidad de",Castilla - La Mancha,15377.66
2024,"Madrid, Comunidad de",Castilla y León,4723.75
2024,"Madrid, Comunidad de",Cataluña,2918.2
2024,"Madrid, Comunidad de",Comunitat Valenciana,4660.96
2024,"Madrid, Comunidad de",Extremadura,1086.69
2024,"Madrid, Comunidad de",Galicia,1294.21
2024,"Madrid, Comunidad de","Madrid, Comunidad de",67073.42
2024,"Madrid, Comunidad de","Murcia, Región de",1024.73
2024,"Madrid, Comunidad de","Navarra, Comunidad Foral de",482.43
2024,"Madrid, Comunidad de",País Vasco,1546.82
2024,"Madrid, Comunidad de","Rioja, La",97.18
2024,"Murcia, Región de",Andalucía,5099.42
2024,"Murcia, Región de",Aragón,347.45
2024,"Murcia, Región de","Asturias, Principado de",60.33
2024,"Murcia, Región de",Cantabria,47.19
2024,"Murcia, Región de",Castilla - La Mancha,3108.48
2024,"Murcia, Región de",Castilla y León,494.93
2024,"Murcia, Región de",Cataluña,1494.04
2024,"Murcia, Región de",Comunitat Valenciana,10269.8
2024,"Murcia, Región de",Extremadura,105.03
2024,"Murcia, Región de",Galicia,116.62
2024,"Murcia, Región de","Madrid, Comunidad de",1238.17
2024,"Murcia, Región de","Murcia, Región de",48549.95
2024,"Murcia, Región de","Navarra, Comunidad Foral de",245.51
2024,"Murcia, Región de",País Vasco,299.05
2024,"Murcia, Región de","Rioja, La",102.11
2024,"Navarra, Comunidad Foral de",Andalucía,408.48
2024,"Navarra, Comunidad Foral de",Aragón,2941.74
2024,"Navarra, Comunidad Foral de","Asturias, Principado de",61.62
2024,"Navarra, Comunidad Foral de",Cantabria,386.44
2024,"Navarra, Comunidad Foral de",Castilla - La Mancha,560.89
2024,"Navarra, Comunidad Foral de",Castilla y León,1222.73
2024,"Navarra, Comunidad Foral de",Cataluña,1325.48
2024,"Navarra, Comunidad Foral de",Comunitat Valenciana,841.01
2024,"Navarra, Comunidad Foral de",Extremadura,58.96
2024,"Navarra, Comunidad Foral de",Galicia,166.73
2024,"Navarra, Comunidad Foral de","Madrid, Comunidad de",581.3
2024,"Navarra, Comunidad Foral de","Murcia, Región de",240.56
2024,"Navarra, Comunidad Foral de","Navarra, Comunidad Foral de",18706.95
2024,"Navarra, Comunidad Foral de",País Vasco,4159.03
2024,"Navarra, Comunidad Foral de","Rioja, La",2295.56
2024,País Vasco,Andalucía,575.63
2024,País Vasco,Aragón,2168.81
2024,País Vasco,"Asturias, Principado de",773.94
2024,País Vasco,Cantabria,2553.21
2024,País Vasco,Castilla - La Mancha,858.62
2024,País Vasco,Castilla y León,5643.5
2024,País Vasco,Cataluña,2157.56
2024,País Vasco,Comunitat Valenciana,1328.11
2024,País Vasco,Extremadura,96.88
2024,País Vasco,Galicia,1235.14
2024,País Vasco,"Madrid, Comunidad de",1397.73
2024,País Vasco,"Murcia, Región de",324.44
2024,País Vasco,"Navarra, Comunidad Foral de",4967.04
2024,País Vasco,País Vasco,44870.52
2024,País Vasco,"Rioja, La",1964.28
2024,"Rioja, La",Andalucía,69.67
2024,"Rioja, La",Aragón,1154.56
2024,"Rioja, La","Asturias, Principado de",67.81
2024,"Rioja, La",Cantabria,122.1
2024,"Rioja, La",Castilla - La Mancha,362.59
2024,"Rioja, La",Castilla y León,1484.86
2024,"Rioja, La",Cataluña,266.47
2024,"Rioja, La",Comunitat Valenciana,243.44
2024,"Rioja, La",Extremadura,66.16
2024,"Rioja, La",Galicia,117.44
2024,"Rioja, La","Madrid, Comunidad de",252.95
2024,"Rioja, La","Murcia, Región de",46.75
2024,"Rioja, La","Navarra, Comunidad Foral de",1573.53
2024,"Rioja, La",País Vasco,1162.06
2024,"Rioja, La","Rioja, La",6195.21
